"ID","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"123",6608802782,2011,1.3,1637,2,114.509439392,133.370519714,158.308359985,235.396760864,194.564680786,192.503959351,201.878120728,172.945079346,143.985200195,215.296800537,15.5746799088,16.2871201706,16.2512000275,16.1152798462,16.3881599808,16.0354798508,15.8922000885,16.2605200958,16.0328399658,16.048800087,25.0204000854,25.5312799835,25.2206798553,24.7268799591,24.7055199432,24.6633600616,24.6572399902,24.9570800018,25.2344799805,24.2360001373,20.2975406647,20.9092006683,20.7359399796,20.4210796356,20.5468406677,20.3494205475,20.274720192,20.6088008881,20.6336603165,20.1423997879,9.44572067261,9.24415969849,8.96948051453,8.61159896851,8.31735992432,8.62788009644,8.76503944397,8.69655990601,9.20163917542,8.18720054626,1762.7589209,160.886280022,248.952919998,204.919603348,88.0666389466,176.27589209,16.0886280022,24.8952919998,20.4919603348,8.80666389466,173.2899933,15.5029001,5.4,0.038,3,0,3,0,0,77
"125",6608801541,2011,1.7,1404,2,126.67072052,133.764958496,177.332318115,233.712200928,186.928399658,203.64,208.844520264,188.284680786,154.765240479,227.670560303,16.7001599503,17.3060800934,17.2283200073,17.428480072,17.4121999359,17.0534398651,17.066559906,16.9873600769,16.7891200638,16.8131198883,27.1504801178,27.9091600037,27.8501600647,27.5014800262,27.4661200714,26.9761599731,26.8949599457,27.4887999725,27.4930001831,26.859079895,21.9253196716,22.6076202393,22.5392398834,22.4649801254,22.4391593933,22.0148000717,21.9807605743,22.2380800247,22.1410598755,21.8360996246,10.4503211975,10.6030807495,10.6218414307,10.0729999542,10.0539207458,9.92271995544,9.8283996582,10.5014400482,10.7038803101,10.0459594727,1841.61359955,170.784839859,273.589400253,222.187119484,102.804563522,184.161359955,17.0784839859,27.3589400253,22.2187119484,10.2804563522,330.7090149,10.7826996,5.25,0.0645,3,0,3,0,0,76.5
"127",6608803018,2011,2.97,1466,2,121.987199402,126.581559143,157.78119873,226.098760986,178.608040771,189.832679443,173.23552002,168.010200806,143.834078369,205.351359253,15.7659998703,16.5050800323,16.4849198914,16.559200058,16.6214000702,16.1380399704,16.1650799942,16.2350001144,16.0838800049,16.2100801468,26.1446800232,26.8129600525,26.6797999573,26.0758000183,26.0641999054,25.7863999939,25.8790401459,26.0149999237,26.410200119,25.5052398682,20.9553399086,21.6590194702,21.5823602676,21.3175001144,21.3428001404,20.962220192,21.0220594406,21.125,21.2470397949,20.8576602936,10.3786802292,10.3078804016,10.1948795319,9.51659965515,9.4427986145,9.64835929871,9.71396064758,9.7799987793,10.3263206482,9.29515838623,1691.32059692,162.768680153,261.373320007,212.070999622,98.6046361924,169.132059692,16.2768680153,26.1373320007,21.2070999622,9.86046361924,297.5820007,17.0261993,5.25,0.0645,3,0,3,0,0,0
"128",6608803457,2011,3.75,1376,1,122.636320496,134.745079346,167.163800049,238.000359497,192.114959106,202.776599731,208.009959717,187.367960205,151.638439941,223.730479736,16.0330000305,16.6743199921,16.6157600403,16.6696401978,16.7625199127,16.374400177,16.3458800125,16.439960022,16.2706800461,16.3108001709,26.3471199036,26.9590400696,26.7748800659,26.2606401062,26.2946000671,25.966519928,26.012640152,26.2863599396,26.5498000336,25.7149998474,21.1900606155,21.8166799545,21.6953201294,21.465139389,21.5285596848,21.170460701,21.1792602539,21.3631601334,21.4102401733,21.0129003525,10.314119339,10.2847194672,10.1591186523,9.59099960327,9.53207969666,9.59211921692,9.66675949097,9.84639930725,10.2791213989,9.40419960022,1828.18395782,164.496960602,263.166600113,213.831781387,98.6696357727,182.818395782,16.4496960602,26.3166600113,21.3831781387,9.86696357727,144.2460022,26.5282993,4.15,0.01025,1,3,1,0,0,75
"129",6608802145,2011,3.97,1391,2,123.247240295,139.532719116,183.464561157,244.150039673,198.357479858,210.169641724,238.000879517,200.361398926,155.544000244,241.899759521,16.3860000992,16.9525601196,16.8643601227,16.9881201172,17.0954800415,16.7803599548,16.7643200684,16.8258000946,16.6226399994,16.5853200531,26.7399999237,27.1998001099,27.0822002411,26.625960083,26.710799942,26.29647995,26.2846801758,26.6850002289,26.8736399841,26.0421600342,21.5629997253,22.0761804581,21.9732809067,21.8070402145,21.9031400681,21.5384197235,21.5244998932,21.755399704,21.7481403351,21.3137397766,10.3540000916,10.2472400665,10.2178401947,9.63783836365,9.61532020569,9.51612091064,9.52035903931,9.85919952393,10.2509994507,9.45684051514,1934.72772003,167.864960671,266.540720673,217.202840805,98.6757583619,193.472772003,16.7864960671,26.6540720673,21.7202840805,9.86757583619,140.4400024,13.5886002,5.4,0.038,3,0,3,0,0,0
"130",6608800800,2011,2.57,1602,2,112.423559875,127.324200745,153.241439209,226.19736084,185.718999634,183.444320068,184.481599731,160.678400269,139.958720093,203.485480347,15.2056800461,16.0112400818,16.0072399902,15.8809197998,16.1838800812,15.765399971,15.6719999695,16.0923999405,15.8496401978,15.9101600266,24.7246398926,25.1584399414,24.892720108,24.2757596588,24.2638398743,24.2839998627,24.3324401855,24.4624399567,24.9143599701,23.782399826,19.965159893,20.5848398209,20.4499797821,20.0783390999,20.223859787,20.0247001648,20.002219677,20.2774200439,20.3819999695,19.846280098,9.51895999908,9.14719963074,8.88547897339,8.3948392868,8.07995986938,8.51860046387,8.66043949127,8.37004089355,9.06472015381,7.87224006653,1676.95408081,158.578560105,245.091039276,201.834798336,86.5124788284,167.695408081,15.8578560105,24.5091039276,20.1834798336,8.65124788284,124.3799973,15.6313,5.25,0.0645,3,0,3,0,0,82.5
"131",6608801009,2011,2.31,1298,2,126.870000916,138.865400391,193.76723877,238.976119995,193.320599976,210.990200195,230.369240112,198.514081421,158.142440796,243.820881958,17.3669200897,17.8792401123,17.7349598694,17.9762400818,17.9606397247,17.6978400421,17.6453600311,17.5413201904,17.2853199768,17.2427202606,27.7056400299,28.5041201019,28.4323999786,28.2621198273,28.2208800507,27.6308799744,27.4170401001,28.321680069,28.101960144,27.6357600403,22.536280632,23.1916799545,23.0836801529,23.1191797256,23.090760231,22.6643600464,22.5312004089,22.9315004349,22.6936397552,22.439239502,10.3387203217,10.624879837,10.6974391937,10.2858791351,10.2602405548,9.9330406189,9.77167892456,10.7803592682,10.8166389465,10.3930397034,1933.63620453,176.330560379,280.232480316,228.281520843,103.901916504,193.363620453,17.6330560379,28.0232480316,22.8281520843,10.3901916504,234.4620056,5.9684901,5.25,0.0645,3,0,3,0,0,80
"132",6608801319,2011,5.42,1357,1,125.060760193,140.851561279,198.20472168,242.847319946,196.798600464,213.001599121,242.754959106,202.95315918,157.190120239,250.553640747,17.2573199844,17.75083992,17.5923200226,17.8120798492,17.8470002747,17.6000401306,17.5308002472,17.4864800262,17.2234398651,17.1595200348,27.5880399323,28.2441199493,28.1495999908,27.9225598907,27.9472000885,27.3785599518,27.1996398926,28.0059599304,27.8876800537,27.3309597778,22.4226799011,22.9974794388,22.8709592819,22.8673200607,22.8971004486,22.4892997742,22.3652200699,22.7462205887,22.555560112,22.2452392578,10.3307189941,10.4932804108,10.5572795868,10.1104793549,10.1002006531,9.77851867676,9.66884040833,10.5194797516,10.6642398834,10.1714401245,1970.21644195,175.259840355,277.654319458,226.457078934,102.394477844,197.021644195,17.5259840355,27.7654319458,22.6457078934,10.2394477844,176.7299957,15.8569002,5.4,0.038,3,0,3,0,0,76.5
"133",6608803986,2011,3.8,1522,1,118.282519836,124.288999939,151.462200928,223.413200073,178.56315979,184.763800659,166.526160889,159.626160278,139.900480347,197.544959106,15.3909600449,16.1907600403,16.1785200882,16.1589999771,16.2971199799,15.7839999771,15.7677199173,15.9728801727,15.8087600327,15.96291996,25.5243599701,26.1582400513,25.9558800507,25.2707600403,25.2629598236,25.1153999329,25.2482000732,25.2489600372,25.77352005,24.7642799377,20.4576601982,21.1744995117,21.067199707,20.7148799896,20.7800397873,20.4497003555,20.5079598427,20.6109204292,20.7911396027,20.3636002541,10.1334009171,9.96747970581,9.77735900879,9.11175918579,8.96584129333,9.3313999176,9.48047924042,9.27608013153,9.96475982666,8.80136013031,1644.37164185,159.51264019,254.322559967,206.917599678,94.8099193573,164.437164185,15.951264019,25.4322559967,20.6917599678,9.48099193573,324.4620056,1.9959199,5.25,0.0645,3,0,3,0,0,75.5
"139",6608804014,2011,2.76,1332,2,119.872160339,137.783359375,176.758120728,242.323920898,196.70843811,203.261959229,228.839240723,192.588041992,149.970401001,235.516522217,15.9672401428,16.5772000122,16.5385601044,16.5932402039,16.7803999329,16.4446800232,16.4498001099,16.5999200439,16.4079599762,16.3766400146,26.1363597107,26.4608399963,26.3275601196,25.8016799927,25.882440033,25.6044403076,25.6309999847,25.8970400238,26.2165999603,25.2150400543,21.051800251,21.5190200806,21.4330606461,21.1974601746,21.3314199448,21.0245599747,21.0404005051,21.2484798431,21.3122806549,20.7958402634,10.1691198349,9.88364028931,9.7889995575,9.20843887329,9.10204124451,9.15976142883,9.18120002747,9.29711914062,9.80863952637,8.83839988708,1883.62216461,164.735640564,259.173000183,211.954322338,94.4373598099,188.362216461,16.4735640564,25.9173000183,21.1954322338,9.44373598099,238.8150024,19.7933998,5.33333333333,0.0421666666667,3,3,3,0,0,71
"141",6608801987,2011,1.97,1448,2,119.9388797,131.752560425,161.396879883,233.992119141,188.309440308,195.658880005,196.552678833,177.892679443,146.349239502,215.590161133,15.7375201035,16.4329601288,16.3998802185,16.4065201569,16.5499199677,16.1312798691,16.109039917,16.2749200439,16.1044000244,16.1680799866,25.9063198853,26.4643998718,26.2693600464,25.6892001343,25.7123200989,25.4841200256,25.5560800171,25.7263200378,26.0973200989,25.1558399963,20.8219203949,21.448679924,21.3346195221,21.0478601456,21.1311197281,20.8076992035,20.8325595856,21.0006198883,21.1008605957,20.6619596481,10.168800354,10.0314388275,9.86948013306,9.28267860413,9.16240119934,9.35284042358,9.44704055786,9.45140075684,9.99291992188,8.98776054382,1767.43351837,162.314520416,258.061280212,210.187898636,95.746761322,176.743351837,16.2314520416,25.8061280212,21.0187898636,9.5746761322,104.9540024,34.023201,4.15,0.01025,1,3,1,0,0,82.375
"143",6608803808,2011,5.14,1410,2,122.74368042,139.604919434,184.453518066,244.311079712,198.316640015,209.616279297,239.768919067,200.237799683,154.874562378,242.803438721,16.3730799866,16.9376000977,16.8534799957,16.9760799408,17.0957598114,16.7841597748,16.7736400604,16.8418798065,16.6361600494,16.5929199982,26.7057200623,27.1329199982,27.0220000458,26.5644400024,26.6528800201,26.2478400421,26.2331600189,26.6324399567,26.8295598602,25.9770800781,21.5394001007,22.0352592468,21.9377393723,21.7702598572,21.8743200302,21.5160007477,21.5033998489,21.737159729,21.7328596115,21.2849998474,10.3326416016,10.1953201294,10.1685199738,9.58835983276,9.55711936951,9.46368026733,9.45952033997,9.79056167603,10.1933994293,9.38415908813,1936.73083679,167.864759521,265.998040085,216.931398392,98.1332817078,193.673083679,16.7864759521,26.5998040085,21.6931398392,9.81332817078,239.0359955,13.2908001,5.4,0.038,3,0,3,0,0,79
"144",6608801028,2011,7.84,1466,2,122.895719299,138.210319214,183.741358643,241.910359497,195.408920288,207.63723999,236.144559326,197.643640137,154.239641113,240.096199951,16.4019599152,16.9791598511,16.9015201569,17.0407199097,17.1481600189,16.8282400513,16.8338800049,16.8826800537,16.6736801147,16.6392799377,26.7588399506,27.2131199646,27.1242398071,26.6749200439,26.7468798828,26.3337602234,26.3068399048,26.7321598816,26.9112799072,26.0746398163,21.5804004669,22.0961399078,22.0128793716,21.8578195572,21.947520256,21.5809993744,21.57035923,21.8074207306,21.7924795151,21.3569602966,10.356880188,10.233959198,10.2227191925,9.63419914246,9.59871864319,9.50551986694,9.47295951843,9.84947967529,10.2376003265,9.43535995483,1917.92795746,168.329280014,266.876679382,217.602978706,98.5473957061,191.792795746,16.8329280014,26.6876679382,21.7602978706,9.85473957061,136.7359924,10.7110004,5.33333333333,0.0421666666667,3,3,3,0,0,78.5
"145",6608802732,2011,4.04,1519,2,122.926399536,132.817240906,170.903240356,234.325199585,186.960240479,199.417280273,207.194358521,184.5490802,150.099880371,223.516519165,16.1119599533,16.7668000793,16.7241599274,16.8445600128,16.9266000366,16.5343198776,16.5687999344,16.6126800537,16.4315999985,16.4653601074,26.5173600006,27.0682801819,26.9793599701,26.4600798798,26.4888398743,26.1286399078,26.1511600494,26.4585598755,26.7210801697,25.8573999786,21.3146600723,21.9175395966,21.8517599106,21.6523199081,21.7077198029,21.3314790726,21.3599796295,21.5356197357,21.5763406754,21.1613807678,10.4054012299,10.3014793396,10.2552013397,9.61551856995,9.56224060059,9.59432029724,9.58235931396,9.84587860107,10.2894802094,9.39204025269,1812.70943939,165.986839981,264.830759888,215.408799171,98.8439197541,181.270943939,16.5986839981,26.4830759888,21.5408799172,9.88439197541,346.1390076,17.8120003,5.4,0.038,3,0,3,0,0,76
"146",6608800987,2011,3.47,1576,2,107.316719971,129.481439514,149.437519531,226.762280884,189.206000977,182.895999756,191.114599609,156.677839355,141.671920776,204.082520142,15.4391999435,16.2329200363,16.1506800079,15.8643999863,16.2538399506,15.9549999619,15.6094000244,16.2342401123,15.8708798599,15.8678798676,23.9864399719,24.6754801178,24.2324399567,23.8694400024,23.793119812,23.9230799866,23.771319809,24.3729201508,24.392519989,23.5,19.7128205299,20.454199791,20.1915597916,19.8669199944,20.0234794617,19.939040184,19.6903600693,20.3035802841,20.1317005157,19.6839399338,8.54724025726,8.44256019592,8.08175849915,8.00504016876,7.53927993774,7.96808052063,8.16192054749,8.13868141174,8.52164077759,7.63212013245,1678.64684051,159.478439751,240.516759796,199.997600555,81.0383224487,167.864684051,15.9478439751,24.0516759796,19.9997600555,8.10383224487,271.8479919,14.1064997,5.4,0.038,3,0,3,0,0,79
"148",6617001207,2011,3.6,1551,2,159.564041138,191.83211792,282.375317383,235.435560303,221.708040161,230.909760742,174.221160278,141.988237915,262.35276001,317.381080322,16.9023200226,16.9413998413,16.8378799438,17.0033601379,16.8892001343,16.7746399689,16.4894800568,16.5056799698,16.3128401566,16.2898800278,26.4988000488,26.295240097,26.1968800354,26.2895999908,25.8063999176,25.7962799072,26.7314400482,26.4146001434,25.7673600006,25.2504000854,21.7005605698,21.6183204651,21.5173797607,21.6464805603,21.3478002548,21.2854595184,21.6104602814,21.4601402283,21.0401000977,20.7701406479,9.59647941589,9.35383987427,9.35900115967,9.28623962402,8.9172000885,9.02164077759,10.2419586182,9.90892028809,9.4545211792,8.96051979065,2217.76807617,166.94668026,261.047000274,213.996842384,94.1003208161,221.776807617,16.694668026,26.1047000274,21.3996842384,9.41003208161,326.7680054,15.6904001,5.4,0.038,3,0,3,0,0,77.75
"150",6617000366,2011,2.19,1659,2,154.532519531,180.592119751,273.250637207,234.240001221,218.175639038,226.854320068,167.313320312,139.029278564,247.708800049,302.89723877,16.586760025,16.558279953,16.4837599945,16.6153598785,16.5480001068,16.3886400986,16.1293598557,16.1304400253,15.9478399658,15.9328801727,25.839280014,25.6133998871,25.4193999481,25.5798799896,25.1262399292,25.186599884,25.926599884,25.6995998383,24.9679198456,24.4669200134,21.213019371,21.0858392715,20.9515800476,21.0976200104,20.8371200562,20.7876195908,21.0279798508,20.915019989,20.4578800201,20.1999006271,9.25251960754,9.05512046814,8.93563842773,8.96451950073,8.57823944092,8.79796028137,9.79723930359,9.56916046143,9.02008056641,8.53404045105,2144.59387451,163.321320076,253.825839233,208.573578834,90.5045185089,214.459387451,16.3321320076,25.3825839233,20.8573578834,9.05045185089,196.5870056,21.6700993,5.4,0.038,3,0,3,0,0,82.375
"152",6617001025,2011,2.3,1474,2,163.254799805,204.405958862,287.253118896,234.499122314,223.653361206,231.065678711,180.429559326,145.19303894,276.114283447,326.517679443,17.1624801636,17.2447598267,17.120120163,17.3271598816,17.1525600433,17.0672800446,16.7981201935,16.8111998749,16.6150801086,16.5992801285,27.0451599121,26.8811599731,26.7836001587,26.8468399048,26.3321599579,26.3083601379,27.3213598633,26.9956400299,26.3948400879,25.9327600098,22.1038198471,22.0629606247,21.9518604279,22.0869998932,21.7423591614,21.6878204346,22.0597400665,21.9034194946,21.5049600601,21.2660198212,9.88268089294,9.63640022278,9.66347885132,9.51968002319,9.17959976196,9.24108123779,10.5232391357,10.1844406128,9.77976036072,9.33348083496,2272.38660095,169.898040428,266.841880035,218.369959831,96.9438419342,227.238660095,16.9898040428,26.6841880035,21.8369959831,9.69438419342,240.5240021,17.8013992,5.4,0.038,3,0,3,0,0,76.75
"172",6631800777,2011,1.43,1610,2,117.57828125,141.275079041,213.576760864,173.513000488,175.563319092,146.455478516,142.193999634,136.22736084,179.105719604,261.462321167,16.0191199875,15.9801999283,15.8291999435,15.9967199326,15.4131198502,15.2569999695,15.6141199493,15.402480011,15.6486799622,15.4690799332,25.7562000275,25.4329599762,24.7106401062,24.6588400269,24.6141199493,24.7724799347,24.724200058,25.2630000305,24.3358000183,23.91352005,20.8876600266,20.706580162,20.2699198723,20.3277802467,20.0136203766,20.0147399902,20.1691594124,20.3327403069,19.9922399521,19.6913003922,9.73708152771,9.45276069641,8.88144016266,8.66211986542,9.20100021362,9.5154800415,9.11007976532,9.86052036285,8.68712043762,8.44444084167,1686.9513205,156.629719467,248.181760178,202.405740738,91.5520439148,168.69513205,15.6629719467,24.8181760178,20.2405740738,9.15520439148,310.7319946,21.0529003,5.7,0.0245,3,3,3,0,3,0
"175",6631800757,2011,0.9,1463,2,123.659519043,150.088320923,222.631480103,177.103520508,184.91131958,161.906920166,158.765198364,140.133399658,195.410800171,280.263239746,16.2600001526,16.2369998932,16.217720108,16.3203598785,15.7936000824,15.7577999878,15.937279892,15.7821598816,15.9584801483,15.8235199738,26.3594000244,26.1346401215,25.470799942,25.4473600006,25.2773999023,25.4119599152,25.4289601898,25.9229999542,24.9767199707,24.5566400909,21.3097000122,21.1858196259,20.8442602158,20.8838596344,20.5354995728,20.584880352,20.6831202507,20.8525800705,20.4676003456,20.1900801659,10.0993995667,9.89764022827,9.25308036804,9.12699890137,9.48379898071,9.65416049957,9.49168109894,10.1408405304,9.01824092865,8.73312091827,1794.87371826,160.087919998,254.986880112,207.537400246,94.8989620209,179.487371826,16.0087919998,25.4986880112,20.7537400246,9.48989620209,325.125,18.0513,5.33333333333,0.0421666666667,3,3,3,0,0,82
"184",6631803026,2011,0.55,1838,2,104.53256012,118.631679687,188.598922119,150.663278809,140.247081299,128.847280273,105.343560486,118.281359558,155.359920044,226.979641724,15.4119199371,15.3153199005,14.8016000366,15.4648399734,15.0228400803,14.5377600098,15.5443599701,14.9188799667,15.0144400406,14.6485199738,23.5365197754,23.1441599274,22.5001202393,22.6209598541,22.8024000549,22.6232800293,23.3102800751,23.2283599854,22.6109999084,21.9424401093,19.474219799,19.229739666,18.6508603096,19.0429000854,18.9126205444,18.5805196762,19.4273200035,19.0736193657,18.8127198219,18.2954797745,8.12460041046,7.82883930206,7.69851970673,7.15612030029,7.77956008911,8.08551979065,7.76591968536,8.30947971344,7.59656047821,7.29392051697,1437.48528412,150.680479889,228.319519959,189.499999046,77.6390399933,143.748528412,15.0680479889,22.8319519959,18.9499999046,7.76390399933,93.7153015,32.0133018,5.33333333333,0.0421666666667,3,3,3,0,0,82.25
"186",6631801254,2011,1.5,1808,2,113.502799988,131.585159607,205.302120972,167.085680542,162.968439941,148.490718994,127.096759644,131.72639801,168.65987854,242.752359619,15.9812400436,15.8770399094,15.4966799545,15.868439827,15.3816800308,14.9826000214,15.6845599747,15.2558800125,15.427120018,15.2061599731,24.9556401062,24.546920166,23.883999939,23.8799599457,23.9161598969,23.9300401306,24.2503999329,24.4213600159,23.7590799713,23.2390799713,20.4684405327,20.2119803429,19.690340519,19.8741993904,19.648920536,19.4563202858,19.9674801826,19.8386201859,19.5931005478,19.2226200104,8.97440052032,8.669880867,8.38732051849,8.01151943207,8.53448009491,8.9474401474,8.56584072113,9.16547966003,8.3319606781,8.0329208374,1599.17031586,155.161399765,240.782640076,197.972022533,85.6212434769,159.917031586,15.5161399765,24.0782640076,19.7972022533,8.56212434769,74.5604019,23.8118,5.33333333333,0.0421666666667,3,3,3,0,0,80
"203",6631803042,2011,0.95,1885,2,103.760639954,117.754440918,187.459158325,149.429599609,138.87407959,126.979440613,103.931080017,117.377999573,153.999759827,225.672680054,15.3798000336,15.2847999573,14.765399971,15.4382800674,14.9924000168,14.5057600403,15.5201599884,14.8885200119,14.9862800217,14.6216000366,23.499240036,23.1100801086,22.4588799286,22.5872000122,22.768079834,22.5877599335,23.2789199066,23.1931599426,22.5829202271,21.9144800568,19.439520359,19.1974401474,18.6121397018,19.0127401352,18.8802399635,18.5467596054,19.3995394707,19.0408396721,18.7846002579,18.2680401802,8.11944103241,7.82528114319,7.69347953796,7.1489200592,7.77567958832,8.08199882507,7.7587594986,8.30463886261,7.59663963318,7.29288005829,1425.23887848,150.383000145,227.980719986,189.181859493,77.5977182388,142.523887848,15.0383000145,22.7980719986,18.9181859493,7.75977182388,282.2650146,15.9636002,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"210",6631800499,2011,1.35,1678,2,119.52559906,143.934080505,216.399401245,175.911079102,177.634319458,152.88119873,146.347159729,136.958959351,184.478920898,267.981276855,15.9940799713,15.97060009,15.8514799881,16.0353199768,15.4747599792,15.3678000259,15.7085599899,15.5061999893,15.7181200027,15.4972799683,25.6812001038,25.3974398804,24.6676800537,24.6327600098,24.590920105,24.7418399811,24.6858000946,25.2540798187,24.2512000275,23.8090801239,20.8376398087,20.6840200424,20.2595801353,20.3340396881,20.0328397751,20.0548200607,20.1971802711,20.3801398277,19.9846596718,19.6531801224,9.68712043762,9.42683982849,8.81620121002,8.59743881226,9.11615943909,9.37404060364,8.97724056244,9.74787998199,8.53308010101,8.31180000305,1722.05199493,157.124199981,247.712000199,202.418099403,90.5878009796,172.205199493,15.7124199982,24.7712000199,20.2418099403,9.05878009796,53.5835991,17.0711002,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"215",6638301460,2011,1.8,1495,2,136.321439514,170.081400757,232.729960327,174.632839966,181.477360229,189.527679443,154.385440063,122.292520142,237.301837769,292.339160156,16.1491201019,16.0280399704,15.7816399765,16.2502000046,16.1142400742,15.6364800262,16.1974000931,15.8652001953,15.7157599258,15.2554000473,23.2301199341,22.4913600159,22.8063601685,22.8479197693,23.214839859,22.7957200623,23.9161200714,23.5891601562,22.2963599396,21.3661601257,19.689620018,19.2596998215,19.2940001488,19.5490598679,19.6645402908,19.2160997391,20.0567598343,19.727180481,19.0060601234,18.3107795715,7.08099937439,6.46331977844,7.02472019196,6.5977191925,7.10059928894,7.15923881531,7.71872138977,7.72396087646,6.58059978485,6.11075973511,1891.08963837,158.993480415,228.554120102,193.773799896,69.5606384277,189.108963837,15.8993480415,22.8554120102,19.3773799896,6.95606384277,0,0,5.41666666667,0.0498333333333,3,0,3,2,0,75
"218",6644001752,2011,4.35,1552,2,161.758480225,202.636281128,282.261040039,241.525081177,239.325322266,261.144362183,217.726680298,159.942159424,281.943040771,338.16487915,17.0924801636,17.0359999847,16.9328800964,17.1711600494,16.9883599854,16.8506400299,16.8377200317,16.7434401703,16.55352005,16.4448800659,26.9304800415,26.6537599945,26.4299598694,26.5499199677,26.1243601227,26.1017601776,26.8018398285,26.6757200623,25.9909198761,25.4527600861,22.0114803314,21.8448801041,21.6814203262,21.8605394363,21.5563602448,21.4762001038,21.8197803497,21.7095804214,21.2722196579,20.9488201141,9.83800125122,9.61776161194,9.49707984924,9.37875938416,9.13600158691,9.251121521,9.96411895752,9.93227958679,9.43739891052,9.00788116455,2386.42732666,168.651080627,263.711480026,216.18128109,95.0604038239,238.642732666,16.8651080627,26.3711480026,21.618128109,9.50604038239,18.4349003,8.0212898,5.4,0.038,3,0,3,0,0,82.5
"219",6644001444,2011,3.58,1533,2,161.351800537,222.137639771,272.474880371,242.110160522,247.556881104,271.782041016,230.304199829,161.022279053,288.792763672,331.390559082,17.4357200623,17.1894800568,17.2594002533,17.4552398682,17.2736399078,17.050719986,17.1580801392,16.9269602203,16.7577200317,16.7571599579,27.5571202087,27.2992799377,26.6936798859,27.1109200287,26.445039978,26.6555599976,26.8894001007,27.1758398438,26.3375197601,25.9987600708,22.4964199066,22.2443799973,21.9765396118,22.283080101,21.8593397141,21.8531398773,22.0237407684,22.0514001846,21.5476207733,21.3779602051,10.1213989258,10.1098003387,9.43428039551,9.65567970276,9.17140007019,9.60483932495,9.73131942749,10.2488803864,9.5797996521,9.24160003662,2428.92320496,171.264120483,268.163119812,219.713621139,96.8989982605,242.892320496,17.1264120483,26.8163119812,21.971362114,9.68989982605,51.9112015,20.8516006,5.4,0.038,3,0,3,0,0,79
"220",6644000576,2011,6.53,1517,2,163.29052063,212.304239502,281.856398926,245.042200317,246.47907959,268.44171936,226.591121216,164.038040161,289.180322266,339.185439453,17.2121599579,17.1021199799,17.0610401154,17.2873599243,17.0962402344,16.9539601135,16.9662000275,16.829280014,16.6356800842,16.5772799683,27.2763999176,27.0178399658,26.6646399689,26.8878800964,26.3539601135,26.424119873,26.9747200775,26.969879837,26.2611598969,25.7911199188,22.2442798615,22.0599794388,21.8628406525,22.0876197815,21.7251005173,21.689040184,21.970459938,21.8995800018,21.4484195709,21.1842002869,10.064239502,9.91571998596,9.60359954834,9.60052108765,9.25771903992,9.47015953064,10.0085201263,10.1405982971,9.62548065186,9.21384048462,2436.40908142,169.721320419,266.621719665,218.171520233,96.9003982544,243.640908142,16.9721320419,26.6621719665,21.8171520233,9.69003982544,178.6029968,26.4934998,5.4,0.038,3,0,3,0,0,77
"221",6644000662,2011,2.22,1515,2,161.774078979,197.803080444,283.764318848,239.753560791,233.844241333,251.59684021,204.7009198,153.069199829,276.641120605,333.903079834,17.0458400726,17.0145201111,16.8653198242,17.1067999268,16.9492399597,16.7888400269,16.7248799896,16.6724000549,16.4817599487,16.3557999802,26.5774398804,26.291519928,26.1411600494,26.2329598999,25.857440033,25.7949997711,26.5927199554,26.3900799561,25.6927199554,25.1360799408,21.8116397858,21.6530199051,21.5032405853,21.6698799133,21.4033403397,21.2919197083,21.6588001251,21.5312395096,21.0872402191,20.7459402084,9.53160095215,9.2769985199,9.27584075928,9.12615966797,8.90820121765,9.00616073608,9.86783981323,9.71767997742,9.21096038818,8.78027915955,2336.85044067,168.005399895,260.707119369,214.3562603,92.7017211914,233.685044067,16.8005399895,26.0707119369,21.43562603,9.27017211914,259.756012,18.8649006,5.4,0.038,3,0,3,0,0,79
