"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"tmin6",-0.679616461698746,-0.269454908783401,0.508268425791675,-0.893083945867388,0.251969598681678,0.730164130098608,0.483864205073594,0.217104961099579,-0.0175664424451417,0.0681640066326131,0.300534779111176,0.723281500921406,0.428149797654579,0.348143179988316,0.336408790173041,0.963068700673619,0.963115180668368,0.98603350040989,0.971761065033422,0.976130319662212,1,0.988104759256567,0.977951710056051,0.98517301466684,0.975142360790285,0.934090193833314,0.876087929880474,0.917552282940389,0.955524325215203,0.907621429632384,0.936108839850552,0.95703048426894,0.936358170050165,0.912355639248788,0.832393975389328,0.971469762655179,0.946164649251013,0.959750396548483,0.978021231775191,0.983442255200663,0.98184384900891,0.976843380228986,0.971390084916036,0.957995283264344,0.911990057928916,0.262061800869687,-0.108190508106564,0.296912457887327,0.460995811194126,-0.0382323269424655,0.145587747676652,0.689146029965364,0.337752782046973,0.334714612614718,0.302570208597693,0.506886781308255,0.994154829586505,0.956171134780035,0.982513775062009,0.362701700172056,0.506886781308255,0.994154829586505,0.956171134780035,0.98251377506201,0.362701700172056,-0.545942268944763,-0.4044514988165,-0.0846997593540318,-0.305053716993518,-0.106678948154177,-0.316496978867257,-0.106678948154177,-0.606580087655605,-0.0516900758431562,0.204775144935085
"tmin7",-0.725863183586915,-0.191531677791726,0.492593083276143,-0.894793684102541,0.236317673865479,0.698735933675568,0.430193570277959,0.125792509180716,-0.110859337874889,-0.0125763725681098,0.221405975918683,0.675466768657636,0.397435164290364,0.259339951353237,0.253730821416164,0.94844484952786,0.959229871124506,0.966868909447544,0.965312208643677,0.964582415601954,0.988104759256567,1,0.993619737873689,0.993522108649907,0.986879789138696,0.942221524807342,0.891921540846395,0.924960921700771,0.975526754743504,0.940609712169105,0.965839608730158,0.97234556908268,0.954836569405706,0.946301569935093,0.893975659544499,0.969077570055406,0.952511105377815,0.95502866969769,0.986341302463629,0.995216521525281,0.992205198464508,0.990801367223897,0.988886894638673,0.98083901201611,0.953797351315237,0.309314704336451,-0.0665737620773886,0.369036992475886,0.528775799176598,0.0390559606408114,0.258810159835277,0.708899959680187,0.352456723842336,0.411129097264861,0.418043952759219,0.403325842501454,0.991017046863604,0.981088430931816,0.994589036205819,0.459152795652229,0.403325842501453,0.991017046863603,0.981088430931816,0.994589036205819,0.459152795652229,-0.559266985833091,-0.417745081953936,-0.0924251305554805,-0.198563407380138,-0.0834949885657253,-0.372504949854589,-0.0834949885657253,-0.570868625611489,-0.00291267563017315,0.268304733163775
"tmin8",-0.70256540200094,-0.15209595424034,0.434821689326103,-0.889508359413991,0.218130960235225,0.704411136312539,0.420275054699495,0.111888683558888,-0.119913920989428,-0.0390512531820538,0.205195049307457,0.673216638591391,0.423375837748647,0.235676919661357,0.220217747828343,0.932125530730388,0.954961147244547,0.950476271976141,0.956477852249664,0.958631086431104,0.977951710056051,0.993619737873689,1,0.990112160682105,0.974948243735616,0.921760603885431,0.872699586783604,0.895206226173505,0.952741942632842,0.931211193878081,0.964776047984318,0.956739722870233,0.933304589647888,0.919494791804742,0.881577224035877,0.950050117800347,0.940268316164454,0.931069661903466,0.969524018503733,0.987151524216399,0.986788927042359,0.979031962030784,0.979849397423028,0.964239018431123,0.94131501321969,0.294238128882562,-0.0987080996245753,0.31935347359562,0.486674324785311,0.0324976023548822,0.281075555813839,0.675983013198179,0.280781102732694,0.343592441135694,0.409541028817834,0.385108305795779,0.982906505486242,0.962200309274634,0.980550000064285,0.417458073781625,0.385108305795779,0.982906505486242,0.962200309274634,0.980550000064285,0.417458073781625,-0.513857855930458,-0.471515064844629,-0.12665926889913,-0.200637243929179,-0.111320031183665,-0.342257030660501,-0.111320031183665,-0.596912717728099,0.0352473791934992,0.319352082276529
"tmin9",-0.691675294739586,-0.130304285389563,0.427157019012206,-0.843995703034516,0.205447266029059,0.727689229124754,0.454428515699264,0.136118819962156,-0.148817740149701,-0.0468607294169612,0.183046112753327,0.716821392172544,0.458213439033145,0.26089036139497,0.195790148240354,0.920812505176006,0.930352937095225,0.955696061032041,0.941268971020484,0.953537964701128,0.98517301466684,0.993522108649907,0.990112160682105,1,0.990207305877472,0.924774743007436,0.871824219139225,0.90542653097427,0.959850934350569,0.945908687143706,0.97028968283509,0.966134826109829,0.950795135951267,0.944771091433704,0.897597872798273,0.946384933719921,0.927380282803594,0.939110327272788,0.96662152550101,0.992423845531428,0.99320695275306,0.984434057076986,0.985022923859923,0.982908661022848,0.957376815826396,0.323271294508447,-0.0502105327539988,0.337475150795517,0.538790098502105,0.0668455555855338,0.278621146126586,0.704573484503822,0.349419708675384,0.392195791768091,0.420772131571727,0.399045583777434,0.979472829030139,0.973303688081725,0.984982772375929,0.466534442899743,0.399045583777434,0.979472829030139,0.973303688081724,0.98498277237593,0.466534442899743,-0.550487592911909,-0.47018968078247,-0.154739671502828,-0.260135043274508,-0.14875671126719,-0.356351663197957,-0.14875671126719,-0.588173826183435,-0.0561407136900519,0.293089915165431
"tmin10",-0.708557912585755,-0.123304283636509,0.451929061957303,-0.829832685890628,0.202299046084871,0.660759507112125,0.526606798283591,0.190584868116831,-0.153088431871942,-0.0844882738993087,0.125827550776109,0.705289292316768,0.490623689036207,0.31577848772911,0.194219782645064,0.907351754600846,0.919777011135026,0.936942437715637,0.932103604270384,0.929360044261521,0.975142360790285,0.986879789138696,0.974948243735616,0.990207305877472,1,0.956144386415341,0.883761366695617,0.889339067243244,0.954964060726663,0.974857553007897,0.984227773835124,0.973762987006411,0.962083554453077,0.957957968252184,0.909362074392792,0.95741167760161,0.928302858146758,0.921609237283765,0.959716390438428,0.995597917157258,0.99594002656457,0.986015163456987,0.984315855563345,0.985887703731504,0.968571238277648,0.42160256932268,-0.00318676384221473,0.336036241540216,0.545535475284997,0.158166481027008,0.34278103232677,0.742406685878479,0.413161174182401,0.451336622048391,0.431195581523502,0.414679846828886,0.967880415082959,0.984097273655269,0.985447075194655,0.538966632484612,0.414679846828886,0.967880415082959,0.984097273655269,0.985447075194655,0.538966632484612,-0.519387713133499,-0.423348076800353,-0.174879881398247,-0.211726235598065,-0.158578254185676,-0.39529104862063,-0.158578254185676,-0.530440715606928,-0.0159580258675307,0.199407337077867
"tmax1",-0.631454878517457,-0.309619078165711,0.619685018099971,-0.860386450556347,0.351140030369748,0.474967582657478,0.603048636681093,0.365353312495266,0.0535317941931338,0.0473226441139956,0.224849732483045,0.66787269230371,0.459524132399353,0.495328014113328,0.385333134728833,0.901552583400788,0.935836873535904,0.903583531295421,0.936329958747995,0.897840817941257,0.934090193833314,0.942221524807342,0.921760603885431,0.924774743007436,0.956144386415341,1,0.922945336582975,0.85125488010293,0.901255398944823,0.931785090662293,0.940322205555569,0.969588694259873,0.952548436013804,0.894407309947158,0.806697048642767,0.978966518491642,0.956976060699743,0.885252794400699,0.931438267356192,0.95647322871156,0.952679619856818,0.964509753572416,0.954508072571601,0.92060067934707,0.888554164214979,0.53362417414454,0.0472614754239994,0.304259776450697,0.391939619213341,0.135212038970665,0.32139985051527,0.829280099143235,0.505420932873655,0.420813168198035,0.276114362221121,0.561103129623042,0.938994022062085,0.955133936561144,0.95625754047476,0.52430319422079,0.561103129623042,0.938994022062085,0.955133936561144,0.95625754047476,0.52430319422079,-0.410616200320018,-0.343430213676092,-0.144103232920916,-0.125914714909569,-0.118749804969907,-0.487692019848925,-0.118749804969907,-0.407160015879825,0.0299726413072237,0.0542145035279399
"tmax2",-0.575314817251891,-0.423022967816252,0.738236925895909,-0.830243462043819,0.297032481900722,0.358413022308874,0.357108544472357,0.223873592182415,0.163004460083423,0.277306446359263,0.419146138621205,0.463096639570579,0.196198936527485,0.387733618828673,0.46660227678274,0.898687110378357,0.885819209495561,0.888243484880723,0.927467620097738,0.917627597746207,0.876087929880474,0.891921540846395,0.872699586783604,0.871824219139225,0.883761366695617,0.922945336582975,1,0.913640396014671,0.874244328104017,0.815775001485825,0.836975034721237,0.957751717192472,0.966371853855384,0.885058553576156,0.772545940858342,0.934938743004022,0.972148834837719,0.912633000673174,0.912232307154253,0.904452534790805,0.86927549020216,0.936153156060279,0.939594360014375,0.891404491565436,0.837382824977146,0.362319201214009,0.313453732148626,0.53620741540057,0.338534146099019,-0.101748525080027,0.17497792254134,0.905579609481154,0.650978359533971,0.514219975994817,0.313593859806619,0.488707086609913,0.906565210308949,0.932133280286399,0.928657365052946,0.541082107849949,0.488707086609913,0.906565210308948,0.932133280286399,0.928657365052946,0.541082107849948,-0.364118442548798,-0.222713664302128,-0.0953731637725486,-0.103011242396455,-0.0429932092760016,-0.412606389599602,-0.0429932092760016,-0.560822973504488,-0.0552173330512262,0.262754507912562
"tmax3",-0.702360424278652,-0.373000208531567,0.678596701557811,-0.869577939929832,0.23538341610645,0.627083994749992,0.17145760999236,-0.0206082613204566,-0.0123573497955391,0.236192605565304,0.431594489129754,0.493973515854941,0.0665553362062936,0.153177863209948,0.387085052120682,0.947319744470807,0.896305218420902,0.953712914115933,0.932440100655833,0.949979303039435,0.917552282940389,0.924960921700771,0.895206226173505,0.90542653097427,0.889339067243244,0.85125488010293,0.913640396014671,1,0.965014945773856,0.794638365559384,0.820149531916032,0.926647240275409,0.935859805997704,0.930848816933554,0.834793376640876,0.918165299652603,0.932127319532296,0.990396877498627,0.965519790302812,0.909627110852883,0.879977956647776,0.932251108044176,0.932991295619909,0.932321174065237,0.876971257008589,0.102668050592062,0.108375659846782,0.634418328422429,0.571832635573961,-0.19301685809501,0.0245001213755064,0.738046567571041,0.519600532150692,0.566817215252764,0.440004323041854,0.340292513537396,0.937707486246524,0.93740330591482,0.946025842634199,0.466212199915206,0.340292513537396,0.937707486246524,0.93740330591482,0.946025842634199,0.466212199915205,-0.650571249332463,-0.190370015833523,0.0752319721567037,-0.184171768414074,0.0741341791755851,-0.336041025240577,0.0741341791755851,-0.600523367415894,-0.158518244509254,0.329665691448777
"tmax4",-0.787227528201867,-0.203242328744425,0.547552262951884,-0.885855604442374,0.212226933353439,0.70165439610627,0.293232294063928,-0.0151476524755463,-0.177151412757057,0.0024599388457816,0.22765245231104,0.58800185506031,0.236030366689871,0.136210605227135,0.23859713057166,0.941153249574989,0.924610023452523,0.954661014921694,0.937415503559028,0.939018307952913,0.955524325215203,0.975526754743504,0.952741942632842,0.959850934350569,0.954964060726663,0.901255398944823,0.874244328104017,0.965014945773856,1,0.904812041506492,0.920263463693951,0.946867511587932,0.942268054598399,0.969431755844533,0.918462619372613,0.942950258348161,0.925749738701363,0.971523304120022,0.987445539770704,0.963021888351367,0.952084567391983,0.965578882238439,0.963063019249073,0.978605334537025,0.954879135307521,0.229515076690765,-0.0333124759928413,0.524020352799875,0.655114233876409,0.018921728715953,0.211655109387732,0.686472400255428,0.409357583805583,0.552135028736061,0.520337576763768,0.292228889093848,0.964004935243398,0.975130862834711,0.978770816245276,0.519249475893884,0.292228889093848,0.964004935243398,0.975130862834711,0.978770816245276,0.519249475893884,-0.676010165838752,-0.29555089631515,0.0179364946371277,-0.136026470803061,0.0242271752271692,-0.386186433028065,0.0242271752271692,-0.52666816164577,-0.045376502083596,0.271578287961263
"tmax5",-0.73007330850207,0.0431292888074377,0.338405908441578,-0.751120570584894,0.149535639015728,0.588094715461386,0.572747593866733,0.164246754083643,-0.291702633287563,-0.277289807700917,-0.0824802937999786,0.669402088464957,0.561801018423768,0.26855305065938,0.0356551996302415,0.811385838568392,0.84682812266881,0.840509441685382,0.849865402358945,0.831133957699226,0.907621429632384,0.940609712169105,0.931211193878081,0.945908687143706,0.974857553007897,0.931785090662293,0.815775001485825,0.794638365559384,0.904812041506492,1,0.991302642280769,0.926442384091361,0.914614377313091,0.936936935240714,0.931928604600713,0.898668559170761,0.855782953079698,0.825006263463448,0.894214877470343,0.958991000748254,0.967550694196986,0.938820566091047,0.937761607506591,0.954047482351833,0.971382361851663,0.553257790312902,0.00154400503867217,0.291676609094199,0.589108999064504,0.366686044292305,0.530650298904341,0.702568938500894,0.383108599805152,0.492431909980453,0.518885825009666,0.306274270908815,0.897132879624804,0.951792835544309,0.93494437828322,0.638018804402977,0.306274270908815,0.897132879624804,0.95179283554431,0.93494437828322,0.638018804402977,-0.47006604525192,-0.438116742754147,-0.228586770747255,-0.0898947409710698,-0.182430429198217,-0.442655519775654,-0.182430429198217,-0.411655675440824,0.0872187594398081,0.147193410620897
"tmax6",-0.710332212031367,-0.00484113006691726,0.356278523784004,-0.795043267411386,0.214087755730722,0.630544237922979,0.541647328590422,0.166281129476313,-0.241307551221636,-0.217596593524421,-0.00288344577614792,0.704770410742253,0.55274675145132,0.271594760677858,0.0832026466627022,0.845135882752075,0.889340101950357,0.875199271029624,0.885622620593734,0.873236766755327,0.936108839850552,0.965839608730158,0.964776047984318,0.97028968283509,0.984227773835124,0.940322205555569,0.836975034721237,0.820149531916032,0.920263463693951,0.991302642280769,1,0.947112237099458,0.927857893968186,0.931185205296704,0.918735547043627,0.919311330542394,0.888378971007326,0.855035192630561,0.919122317530689,0.975795136525451,0.985828995287512,0.961580421519583,0.960591787050086,0.961841904627909,0.967474951129118,0.506887915675291,-0.0403776991669391,0.28123259510375,0.553074998709946,0.280962108027388,0.484249072403588,0.708790307584572,0.344201054530409,0.421196366167607,0.475831673374004,0.342942719085946,0.929357799916765,0.961128302676856,0.955025736379906,0.574109226216392,0.342942719085946,0.929357799916766,0.961128302676856,0.955025736379906,0.574109226216392,-0.488583163985842,-0.506770173595773,-0.205377992179179,-0.116537156511941,-0.164803348972798,-0.454437009177523,-0.164803348972798,-0.447504302167629,0.0557494424731115,0.224758265480719
"tmax7",-0.638813250010672,-0.27006483480198,0.604085153178537,-0.849387074725591,0.316309782386267,0.556400593351815,0.451622467470677,0.216122815738411,-0.0149717826200329,0.0859082579103772,0.274008168075177,0.656126503250525,0.374579365994723,0.359892556869421,0.326449801711783,0.921113271898539,0.933322752085878,0.94078023848851,0.950748212329437,0.946572518305507,0.95703048426894,0.97234556908268,0.956739722870233,0.966134826109829,0.973762987006411,0.969588694259873,0.957751717192472,0.926647240275409,0.946867511587932,0.926442384091361,0.947112237099458,1,0.994518133385921,0.948044522146079,0.866332967352798,0.971346909298857,0.973971101670567,0.943965316641289,0.963622234549841,0.978452142784453,0.967283466772001,0.995005859232374,0.99396843792987,0.969433280638297,0.931696674459181,0.4255697941756,0.126412346725523,0.441301094763804,0.483309392233444,0.0442924538630556,0.283432665185671,0.854018384499159,0.540162467331577,0.477905559392929,0.378304855287679,0.469044453912789,0.965848441574999,0.988144517664884,0.986699367438034,0.559192729035375,0.469044453912789,0.965848441574999,0.988144517664884,0.986699367438034,0.559192729035375,-0.499250219782069,-0.393730789513779,-0.140910959422405,-0.174270271981501,-0.109722468322768,-0.473336358030938,-0.109722468322768,-0.50986376614723,-0.0967262198093078,0.259092653957262
"tmax8",-0.63850186093579,-0.2604724805796,0.619079082869495,-0.814620883358399,0.273085408781755,0.52351125088934,0.415496553435925,0.180457544308124,-0.0334576044136633,0.0985367743210122,0.268254903828799,0.609186556743791,0.328534540696473,0.331879446175941,0.30862325352267,0.904352070087242,0.90006234733656,0.92566000031166,0.930865000887944,0.93258920071356,0.936358170050165,0.954836569405706,0.933304589647888,0.950795135951267,0.962083554453077,0.952548436013804,0.966371853855384,0.935859805997704,0.942268054598399,0.914614377313091,0.927857893968186,0.994518133385921,1,0.961471844069403,0.877726670712281,0.954005607691246,0.961695986375084,0.942098591941349,0.952016773149026,0.964992544135092,0.94703890267807,0.98434626364258,0.986220901034208,0.970038953167071,0.933547157141752,0.419210341827558,0.212805522878182,0.508596480934011,0.514082512968568,0.0469029586525066,0.280696420393425,0.876465752943684,0.606694636539594,0.550255245213734,0.421015225949351,0.431354195896281,0.946671550622447,0.986993290665548,0.977141747870754,0.612611978543452,0.431354195896281,0.946671550622448,0.986993290665548,0.977141747870754,0.612611978543452,-0.499468214135932,-0.340356776571183,-0.14837972152222,-0.167884818724191,-0.109980796917773,-0.462339551493001,-0.109980796917773,-0.520289512968559,-0.125553733071209,0.268808987781024
"tmax9",-0.76714696256896,-0.0783817044729219,0.493990715866035,-0.775078779036546,0.114209784718692,0.606779858636762,0.331436977788675,-0.0196181298737053,-0.268950177579115,-0.0883492290044621,0.0940821907033791,0.546378941982416,0.285736017093601,0.129113744189541,0.115365448930662,0.868522365705116,0.844038426177781,0.894447761144316,0.878384974862509,0.885981580977801,0.912355639248788,0.946301569935093,0.919494791804742,0.944771091433704,0.957957968252184,0.894407309947158,0.885058553576156,0.930848816933554,0.969431755844533,0.936936935240714,0.931185205296704,0.948044522146079,0.961471844069403,1,0.965212931961578,0.90490908318266,0.890730881293751,0.924983170671091,0.943481842263735,0.953186581367004,0.937385136379585,0.953770217237139,0.958427699031476,0.988956959836674,0.984103839089133,0.355761541631497,0.154564643796534,0.57336330032758,0.700995162060205,0.164106330036512,0.349765723651779,0.755128120316239,0.534287638900379,0.672008983773754,0.617118685579041,0.223242306785245,0.916841743509925,0.981973204782607,0.960520402486321,0.684423863374714,0.223242306785245,0.916841743509925,0.981973204782607,0.960520402486321,0.684423863374714,-0.60520961420159,-0.278203582668373,-0.10691603984005,-0.108701191075214,-0.0670739118696982,-0.40450381234445,-0.0670739118696982,-0.509910941294198,-0.0618925540529711,0.272294373168074
"tmax10",-0.814416238278776,0.159494755726922,0.294547802873275,-0.692757843416961,-0.00229809311978593,0.608248796625209,0.261792993430018,-0.184519685889636,-0.485243715124149,-0.317527127216476,-0.126504139882666,0.472418908723365,0.303518272358618,-0.0606440897241414,-0.12243218443158,0.761778449179611,0.754338348973857,0.789761137353364,0.77930625031718,0.787036928606454,0.832393975389328,0.893975659544499,0.881577224035877,0.897597872798273,0.909362074392792,0.806697048642767,0.772545940858342,0.834793376640876,0.918462619372613,0.931928604600713,0.918735547043627,0.866332967352798,0.877726670712281,0.965212931961578,1,0.805996876817982,0.786385220524271,0.82383792703768,0.869881591138515,0.900072131203043,0.892531705869934,0.884060209929259,0.894376372225138,0.948084096916939,0.984257639628433,0.363039499877141,0.0989030963255167,0.546038917066847,0.778910888009409,0.320846378780538,0.513661494402753,0.624919883984181,0.394392759288995,0.680961003986492,0.767457445048704,0.00745628374424704,0.8367242972188,0.925990572018468,0.892789796254352,0.72881871938623,0.00745628374424702,0.8367242972188,0.925990572018468,0.892789796254352,0.72881871938623,-0.593564436419192,-0.325233995193536,-0.128776071102784,0.0129893285065493,-0.0599548280367606,-0.382200620722234,-0.0599548280367606,-0.45621314603557,0.0586211691653205,0.339859725584094
"tmean1",-0.674293240175651,-0.384702663937718,0.654517304224625,-0.928956276000536,0.311085097673082,0.565171034797653,0.502057541186719,0.281771206251411,0.0903570329190166,0.141552729664714,0.345406584188786,0.634719881062345,0.354353019901905,0.42722509375711,0.450314006809005,0.970863454498683,0.978279247029526,0.965490091200958,0.986083247061893,0.960773236197302,0.971469762655179,0.969077570055406,0.950050117800347,0.946384933719921,0.95741167760161,0.978966518491642,0.934938743004022,0.918165299652603,0.942950258348161,0.898668559170761,0.919311330542394,0.971346909298857,0.954005607691246,0.90490908318266,0.805996876817982,1,0.984705701926017,0.95064405509097,0.977448982305273,0.970821624057098,0.959176383036898,0.97700665137572,0.968351797749269,0.936272076466974,0.888673948092422,0.349855233795278,-0.0140930849204696,0.351610318047871,0.396108027606419,-0.0282712033667756,0.169310168714651,0.774766079829228,0.4466890372967,0.401459241867427,0.272642839780925,0.552618875632711,0.981676428825947,0.962553127691349,0.980168732089603,0.422375118888525,0.552618875632711,0.981676428825946,0.962553127691349,0.980168732089604,0.422375118888525,-0.470157972657251,-0.29028415417878,-0.0595058975995109,-0.184329838280465,-0.0578838988705221,-0.382156087440458,-0.0578838988705221,-0.530568448274135,0.027310062948887,0.112387657735485
"tmean2",-0.63190680353734,-0.428408791976,0.700302642199401,-0.926355284583777,0.336299253108357,0.503384378296514,0.404163623268133,0.236812216981662,0.145040971388532,0.228758899786114,0.423294884003849,0.566774166597103,0.264594941797872,0.391322452945194,0.483768492140831,0.964257580373582,0.969900319178004,0.952814567280414,0.985691444486651,0.968234150092868,0.946164649251013,0.952511105377815,0.940268316164454,0.927380282803594,0.928302858146758,0.956976060699743,0.972148834837719,0.932127319532296,0.925749738701363,0.855782953079698,0.888378971007326,0.973971101670567,0.961695986375084,0.890730881293751,0.786385220524271,0.984705701926017,1,0.952522705062084,0.967601029330496,0.951665629867111,0.930423726880865,0.971446780784558,0.968122931860845,0.919713752347807,0.864580965793389,0.312280677268716,0.0821704909463909,0.427278091635965,0.350704870988437,-0.116113516701541,0.145248963287397,0.819594257151847,0.488898658285939,0.404606510655153,0.274967094354895,0.530535495567684,0.970105295388074,0.953655705376469,0.969945458054784,0.425950064109965,0.530535495567684,0.970105295388074,0.953655705376469,0.969945458054785,0.425950064109964,-0.435802183579925,-0.294218502325709,-0.0506306883347435,-0.148451899279306,-0.028945055688721,-0.393249708639842,-0.028945055688721,-0.566717286428724,0.000447542402866824,0.228299699277311
"tmean3",-0.689028567984435,-0.383085867398959,0.650903246962647,-0.900581978770761,0.248292297643121,0.675984266109318,0.271880801435414,0.0711912653450671,0.0232345006123415,0.223909804310941,0.435973690775029,0.577092122561741,0.171393261306953,0.235154506489522,0.414144525285723,0.976265472761486,0.937733831515432,0.986129685701309,0.965289286507173,0.979314187208182,0.959750396548483,0.95502866969769,0.931069661903466,0.939110327272788,0.921609237283765,0.885252794400699,0.912633000673174,0.990396877498627,0.971523304120022,0.825006263463448,0.855035192630561,0.943965316641289,0.942098591941349,0.924983170671091,0.82383792703768,0.95064405509097,0.952522705062084,1,0.984080198518938,0.940836939323933,0.918920116973599,0.955136511231297,0.952984149861243,0.944258448509914,0.884130771698259,0.124143212670592,0.0214531900344308,0.521457387038734,0.518059961111325,-0.188732734359291,0.0176580002617578,0.723368832312439,0.45688213822437,0.474241298087156,0.366512396878966,0.426120019653508,0.972170166612364,0.947918999943385,0.967790672798751,0.39972306093376,0.426120019653508,0.972170166612364,0.947918999943385,0.967790672798751,0.39972306093376,-0.619764839453111,-0.247010274972401,0.0318991667686923,-0.254748117620575,0.014834148896398,-0.309422575218547,0.014834148896398,-0.6259249799499,-0.133046143663257,0.281196004968888
"tmean4",-0.745549201414558,-0.303567417542731,0.599622075717541,-0.931521082369938,0.245702644845575,0.668568145594838,0.351273723234748,0.0894685792579331,-0.0420478679976908,0.0954819131482971,0.32247239311829,0.598985030728296,0.261599940242399,0.242187894060884,0.350908329260316,0.978863695279071,0.968004524911102,0.981367691835165,0.98065039493778,0.975717696825644,0.978021231775191,0.986341302463629,0.969524018503733,0.96662152550101,0.959716390438428,0.931438267356192,0.912232307154253,0.965519790302812,0.987445539770704,0.894214877470343,0.919122317530689,0.963622234549841,0.952016773149026,0.943481842263735,0.869881591138515,0.977448982305273,0.967601029330496,0.984080198518938,1,0.976054745199886,0.962199295680022,0.979909162361208,0.976217293732931,0.967090413209189,0.927850793872214,0.225099501621685,-0.0413454008214206,0.456929346151858,0.527546267604491,-0.0611003477116253,0.152480793030919,0.712981368684391,0.398262387906217,0.463999358371293,0.407648289023869,0.405935791584413,0.990499117792197,0.97473674145912,0.990897134877853,0.438513549990911,0.405935791584413,0.990499117792197,0.97473674145912,0.990897134877853,0.43851354999091,-0.590371250660817,-0.296588536870458,0.000185700194755251,-0.174441556368865,0.00089391575859158,-0.349925446023674,0.00089391575859158,-0.58174720272613,-0.00678499028187338,0.243889732079726
"tmean5",-0.719766585876622,-0.171426607721642,0.484705265187042,-0.869445920467366,0.205850558254734,0.65601677259676,0.486758234257004,0.17049367219684,-0.108243903354351,-0.0328014289465656,0.185684226938612,0.669830154492397,0.44065719233853,0.302399921044081,0.240543229306954,0.935404116571863,0.944536295783357,0.954408763754956,0.958134037307046,0.954661168150715,0.983442255200663,0.995216521525281,0.987151524216399,0.992423845531428,0.995597917157258,0.95647322871156,0.904452534790805,0.909627110852883,0.963021888351367,0.958991000748254,0.975795136525451,0.978452142784453,0.964992544135092,0.953186581367004,0.900072131203043,0.970821624057098,0.951665629867111,0.940836939323933,0.976054745199886,1,0.995350730380831,0.992295279997393,0.991556098772018,0.98420984239113,0.961146419157301,0.367524731785003,-0.00986086812334081,0.353746623862133,0.510724267299184,0.0879549402299936,0.298413216649169,0.737997275284084,0.393921021909063,0.43293568231624,0.417830965619735,0.420113859969847,0.983810542733691,0.986376862963545,0.994105427637306,0.49921463438556,0.420113859969847,0.983810542733692,0.986376862963544,0.994105427637306,0.49921463438556,-0.508426549177946,-0.404118381396228,-0.139832716927284,-0.197291346573625,-0.122400988464377,-0.367918378922717,-0.122400988464377,-0.576023211116234,0.0171306438279503,0.231780419822616
"tmean6",-0.707262352017766,-0.131131364235299,0.434580634017059,-0.854766624923633,0.235646325127346,0.68833912722048,0.522917079056309,0.193232985398004,-0.138525130346627,-0.0848464463784189,0.141789208264084,0.72508930474917,0.502329672860543,0.312533241759776,0.205329333089536,0.915163722085788,0.939026923224592,0.942331465938966,0.941145706369897,0.936549525290729,0.98184384900891,0.992205198464508,0.986788927042359,0.99320695275306,0.99594002656457,0.952679619856818,0.86927549020216,0.879977956647776,0.952084567391983,0.967550694196986,0.985828995287512,0.967283466772001,0.94703890267807,0.937385136379585,0.892531705869934,0.959176383036898,0.930423726880865,0.918920116973599,0.962199295680022,0.995350730380831,1,0.984536767967426,0.981402528285752,0.97568794584921,0.956783215751882,0.398378210100999,-0.0733803515018161,0.293296315581648,0.518173358933419,0.133298212094695,0.330614291631152,0.710975910773727,0.346736879545991,0.386814407348299,0.400949621801154,0.426729014362912,0.975414814237619,0.974433007520814,0.98370615563872,0.482634991779088,0.426729014362912,0.975414814237619,0.974433007520814,0.98370615563872,0.482634991779088,-0.523906886501542,-0.466229596649481,-0.151166915224969,-0.208352701039504,-0.139766755684337,-0.396053203050508,-0.139766755684337,-0.530673265169168,0.00541338853443842,0.218891268868386
