"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Cascajoso","PuntajeTotal"
"tmin6",-0.0365961714846509,-0.043841189151237,0.170875089264893,-0.780418862709543,0.0421071411536809,0.395560911123613,0.33819756565243,0.237893384533553,0.185001801105035,0.263492267482686,0.329481760360659,0.440760088643536,0.342863986748577,0.314157996074381,0.1632671351786,0.919621245415964,0.929724513860748,0.951242131035412,0.935341426287571,0.952618232330765,1,0.95850534710145,0.951546272247666,0.954154568371653,0.946530976116253,0.874776262516768,0.836527916651182,0.873505183014628,0.895051818539888,0.82895921048022,0.820784492051188,0.891540466167361,0.912831358601352,0.826961197034682,0.700536907512086,0.922256586912281,0.902494273563645,0.928135104029611,0.953200154073304,0.945162391030582,0.939072828950608,0.951040420300362,0.952837614282716,0.915709401726512,0.819989960246926,0.500109646924315,0.469634196448427,0.497895572172537,0.473566234147078,0.23879418720009,0.140204792693322,0.470513035990917,0.607536249473457,0.397606392751934,0.295648913218722,0.395874447463946,0.983541326293442,0.890353681205199,0.953316286334189,0.475593770062631,0.395874447463915,0.983541326293312,0.890353681204787,0.953316286334134,0.475593770062725,-0.0328127913177063,-0.0262033979267959,0.0252233327714445,-0.0296610051518304,0.0701651325134593,0.0639505341768718,0.107698269161797,-0.0762800451129666,0.00529494943116935
"tmin7",-0.0709948867549966,-0.000509526687333487,0.129750807395212,-0.760590702260233,0.0632592385251129,0.358603703222664,0.365114576522698,0.269020605977041,0.11463931186767,0.20960766038158,0.27632900609702,0.38403288569663,0.352476025123309,0.332446602426867,0.152242274213531,0.932665519747941,0.895876337229196,0.904924954255766,0.935641210477821,0.908062951224225,0.95850534710145,1,0.946856815921727,0.950703275221711,0.920528126637359,0.865489179543899,0.778470693152457,0.785753317859929,0.844803243827961,0.817107515037938,0.797766936798637,0.85817066436616,0.865659729902922,0.762946368993431,0.661709180806989,0.921816000427999,0.851920610378841,0.854826432924615,0.92154991663585,0.917997012783191,0.906749546418767,0.947307312785628,0.921104324839028,0.872772633170768,0.784250126873603,0.466999105337605,0.403988403912537,0.385114684353191,0.389061685037669,0.266620337715017,0.153523657172523,0.360102604102346,0.523980690542483,0.29660071834101,0.256367591636224,0.371416214816086,0.96762531272619,0.845200774329087,0.918798295259524,0.408326701111692,0.371416214816045,0.967625312726122,0.845200774328662,0.918798295259361,0.408326701111784,-0.0574238659516612,0.00613253838416267,0.0556954506215866,0.000138022073857347,0.0492906530490039,0.13208454167168,0.0693709154960816,-0.0105290599060105,0.025049265360246
"tmin8",0.00356780122377458,0.0749228265807325,0.0834614007517049,-0.758766358546941,0.0642140951776684,0.235258643133945,0.317172994580714,0.21544838067295,0.127237154208346,0.149136734343077,0.182918044165674,0.315380144852304,0.348236690747745,0.285924809405455,0.0695002961056665,0.894063209995993,0.906916090102537,0.915759686685042,0.915010264830187,0.931479191931274,0.951546272247666,0.946856815921727,1,0.970969505275887,0.948059260293917,0.880296462417456,0.842941758445492,0.80943570190145,0.819138018890687,0.844399445599217,0.862077514836099,0.896172131075301,0.889694973895447,0.809221598751707,0.717133180805954,0.915218969021413,0.897643162662777,0.873936879711151,0.896779711494041,0.945607631868991,0.942347528290522,0.94913323744038,0.957246883812472,0.910864975113409,0.83174891300281,0.541493233308867,0.505489308321821,0.417674333539603,0.368694103291012,0.282507376939579,0.273917409655254,0.492901297158526,0.507040844409934,0.351890714887717,0.320733867530861,0.29221497256848,0.969866374548432,0.880354865835193,0.941539737899075,0.47359358761124,0.292214972568448,0.969866374548558,0.880354865834735,0.94153973789898,0.473593587611333,-0.0559447609863423,-0.0325198376260879,0.0234720752643307,0.0265836172763705,0.0876795999419695,0.0774350921487636,0.118351138305488,-0.0406940871051095,0.0421200509265138
"tmin9",0.0105895200355269,0.0851468561025729,0.0628778881049455,-0.764901605080911,0.049875477570663,0.316251835702411,0.306170474537645,0.210363728698445,0.0824149425795174,0.146678241295522,0.169970851195424,0.347521427509722,0.356336031027699,0.268104373102788,0.0665277061022208,0.901781344610674,0.880805095995122,0.918606108029606,0.895676618868655,0.926654896015129,0.954154568371653,0.950703275221711,0.970969505275887,1,0.956537255315286,0.880193052123289,0.828167469063555,0.829965257849063,0.829075187581404,0.829570885551183,0.859670395210598,0.904080798077432,0.899916978100405,0.816340457878199,0.714941456314517,0.918318783430918,0.877893561907279,0.88785375546435,0.895059516117798,0.934091630358003,0.942060357541885,0.955652131975362,0.952298889271102,0.927010697068303,0.833380885366517,0.531893606126985,0.507635795252055,0.454242186397677,0.406544444175011,0.265899207098727,0.266400141427194,0.50265986293177,0.560379821752489,0.334550722624768,0.309910609948237,0.288218948096018,0.967354606303951,0.882597451240364,0.941909605521616,0.481129870036009,0.288218948095994,0.967354606304107,0.882597451239924,0.941909605521593,0.481129870036096,-0.0489153278068709,-0.032231362085138,0.0250574960312703,-0.00466899641396345,0.0544705275448545,0.113244442253102,0.101540975873734,-0.0243330998248833,0.052205332665998
"tmin10",0.0091220311852322,0.192285677996847,0.00844888845324198,-0.735456282195637,0.016397630041832,0.333001547723362,0.375399263305129,0.13476616654715,-0.032290625132076,0.0133448139283853,0.0660045408900572,0.331719846784214,0.431690093107313,0.220956529489534,-0.0671101495264434,0.842276294840815,0.837372511583503,0.867475637871126,0.861640051546737,0.869098490534766,0.946530976116253,0.920528126637359,0.948059260293917,0.956537255315286,1,0.910349234402013,0.835974636093756,0.831425306640976,0.895325894270359,0.911834102388031,0.912392697604008,0.938180473568133,0.934112420728334,0.892877435955331,0.828188559807305,0.912718743791797,0.865827669690733,0.868066794062038,0.922861975091765,0.960766587976152,0.970389742439423,0.964502383443811,0.964948953191176,0.95945664824549,0.925741031867733,0.660310725511625,0.568162298807721,0.522267660765841,0.554855572835171,0.443185009152046,0.367560231043024,0.60081994111731,0.651801220929345,0.5027802859249,0.452497402222798,0.202820026418022,0.935103982960006,0.935838493060479,0.961838849888987,0.625261804005392,0.202820026418006,0.93510398296,0.935838493060162,0.961838849888989,0.62526180400546,-0.0358298473771568,-0.034640262984381,0.00675411805544372,-0.0109070068744035,0.068272650317974,0.0746161320058503,0.103524458833418,-0.0526898299532926,0.0769994301294603
"tmax1",-0.0293942435344556,0.053895364685601,0.100237939593811,-0.757141863692252,0.0513948073298597,0.216138560976809,0.406496129324639,0.325140968950312,0.155190694207956,0.140886170255108,0.128356082390359,0.330509459754518,0.430492883317839,0.360812039530668,0.111326772523933,0.867676684918107,0.851950029465735,0.855681339491045,0.871835238551641,0.825290866332202,0.874776262516768,0.865489179543899,0.880296462417456,0.880193052123289,0.910349234402013,1,0.901078978951843,0.823800805966712,0.877442857583129,0.897662618255547,0.923325978648461,0.947060957355202,0.92862357518234,0.850900014143873,0.784348511530795,0.979009971364295,0.913347691556667,0.858552388863423,0.915774439919541,0.932462656355287,0.945023148238409,0.947376835274635,0.934803949232519,0.901895679529268,0.863264953705625,0.795484118312736,0.666965418543228,0.52237143094894,0.513716784335317,0.466895797947055,0.478532987847366,0.682972274419139,0.720897361574518,0.510435356266502,0.460314217161328,0.34730908682321,0.897874507537494,0.939644590327188,0.949044239993661,0.679934715054655,0.347309086823193,0.897874507537916,0.939644590327079,0.949044239993629,0.679934715054737,0.00169696281490854,-0.0589093354967927,-0.0199144805251215,-0.0669773457005954,-0.00120379277301695,0.0586080786364144,0.0622334037573796,-0.0783056316424837,0.0514581384077994
"tmax2",0.0860131879708867,-0.0395815976943926,0.167829332281508,-0.759718607084232,0.0447470847603328,0.0491526492082085,0.053070347283697,0.129903004266122,0.301569521042126,0.3318147692392,0.255495427642743,0.198781585302987,0.150084823374959,0.162069371085653,0.128089513631419,0.82498735907377,0.858672117034672,0.86469181967544,0.845899406051538,0.871872284544382,0.836527916651182,0.778470693152457,0.842941758445492,0.828167469063555,0.835974636093756,0.901078978951843,1,0.934428192249289,0.84674572077391,0.807308838539747,0.8608235466177,0.900114906717016,0.937440881175008,0.874508424634124,0.757399835808551,0.89985267630809,0.979484906613514,0.930984837878389,0.885626189647934,0.895822696547822,0.890386773758057,0.882246796725911,0.925690055829044,0.896574570665765,0.817791418923101,0.664205985506371,0.833710710266879,0.727489358952405,0.490737821847593,0.288973433101226,0.419249756649964,0.702030269070101,0.781345401481819,0.600846115521136,0.481789688754744,0.25260142056357,0.868653941010396,0.928852506182094,0.930445698975646,0.696147462518069,0.25260142056352,0.86865394101079,0.928852506182046,0.930445698975727,0.696147462518183,-0.00235872994221578,-0.062653049753195,-0.0861287820926543,-0.0260617046773295,-0.0149501825508748,0.0476584971480978,0.0782626933653946,-0.0701581917350373,0.00329719138906343
"tmax3",0.0235626505963394,-0.0832365582951651,0.212664306242616,-0.756064078177573,0.000366472045901677,0.277913280297006,0.00168336873268629,0.0295525314272002,0.274395412696104,0.39392515674211,0.372561572337939,0.287850074683748,0.0694611869922637,0.0808681807572522,0.149777840300284,0.839278616947087,0.851827886538159,0.893218194523361,0.829220661972548,0.894059168929666,0.873505183014628,0.785753317859929,0.80943570190145,0.829965257849063,0.831425306640976,0.823800805966712,0.934428192249289,1,0.903657841568333,0.762482735131953,0.797976369094913,0.873460122197456,0.923272921120857,0.89513291958145,0.751127317115423,0.857545783794642,0.93470545179785,0.983301738989313,0.91470939022707,0.877237644093929,0.869033446294755,0.868614105910104,0.903527353492149,0.910680302558402,0.811889814601874,0.503578654187225,0.725753466702681,0.819517696980313,0.604368311096486,0.201635075399859,0.262895531537309,0.644856953529576,0.793887073181791,0.632704361201032,0.47574555467609,0.261814699091733,0.874762121652929,0.913643082171896,0.923488332498033,0.658917755062052,0.261814699091674,0.874762121653041,0.91364308217175,0.923488332498183,0.65891775506216,-0.0159576890628273,-0.0580017977374708,-0.0480235313297619,-0.0285437207273745,0.0206505796114119,0.0554125687083615,0.0874779999257179,-0.0663125045702351,-0.0115996889259576
"tmax4",-0.0609545085292995,0.103824343565302,0.0839878409178777,-0.723021746491852,-0.0214818010484592,0.444556997876141,0.285772718489415,0.0463357962725653,0.0276903300838891,0.15145505951463,0.231806280965654,0.352304499749262,0.293692420911932,0.119120953976327,-0.0209855155725298,0.817419439021124,0.803688569616266,0.83650620883801,0.818916094657307,0.809892318331182,0.895051818539888,0.844803243827961,0.819138018890687,0.829075187581404,0.895325894270359,0.877442857583129,0.84674572077391,0.903657841568333,1,0.909537017312179,0.873494411414522,0.903283357482604,0.94160702528046,0.93401342617483,0.868699229132204,0.882018045655887,0.859497246364004,0.900444574526695,0.97136474762305,0.933183963879038,0.924065801954542,0.911541624497906,0.918962022038613,0.935573328213352,0.91466730976487,0.629629929834935,0.623398627023079,0.703165912552197,0.777060771566132,0.499646681240183,0.366157817166739,0.628228239062924,0.817122764909685,0.697030450424115,0.607529270338808,0.21938595482566,0.866369233367117,0.955070700911945,0.945795709080491,0.749850068413763,0.219385954825589,0.866369233367174,0.955070700911998,0.945795709080517,0.749850068413834,-0.0175985209583686,-0.032595318056237,-0.0198097959778456,-0.083345884299561,0.0288038124456622,0.0484311167351498,0.0608409005383795,-0.105019834471189,0.0417209943524
"tmax5",-0.00303691907928106,0.355708946182286,-0.101887931104608,-0.649224917601213,-0.00735050071465216,0.273048930756279,0.401908713616181,0.0594962471096767,-0.129646343328494,-0.138394450286135,-0.0780168186922658,0.251484827921529,0.490061924926629,0.104996117756043,-0.244075617886569,0.723192040271609,0.722682013332335,0.744444270468968,0.732799142530286,0.723979173028083,0.82895921048022,0.817107515037938,0.844399445599217,0.829570885551183,0.911834102388031,0.897662618255547,0.807308838539747,0.762482735131953,0.909537017312179,1,0.965550129634628,0.910335168098558,0.910369143189202,0.929919580989684,0.933021755950983,0.855989392154378,0.80233338548789,0.775403639054473,0.878509702035082,0.952535431420094,0.95003195731435,0.904535816412262,0.909111130836729,0.933111829707457,0.964125666515197,0.781958232212008,0.641312380216581,0.544088028826412,0.719965025769401,0.717446232943893,0.610478098561456,0.674261690876052,0.728527913136457,0.689856437296019,0.695592505195979,0.0699783936701826,0.813353808789864,0.950969061940399,0.921663513966247,0.809256364058855,0.0699783936701021,0.813353808790254,0.950969061940486,0.921663513966252,0.809256364058892,-0.0245650862834604,-0.0289561614052273,-0.0327860219932686,-0.0668668945446053,0.0360570559065741,0.0192721148614768,0.0651978201656818,-0.113201714144328,0.103303569891899
"tmax6",0.0577430207136137,0.354497327237238,-0.10851480106597,-0.662376402318762,0.0203000289356098,0.212704610905357,0.33496841852056,0.100874514647618,-0.0669493181860517,-0.0975661360400633,-0.0943431747886022,0.19237726248944,0.426437814155557,0.139647349128637,-0.196958070577499,0.749410552273071,0.738315583170885,0.765728638106789,0.732514395346382,0.750453454331475,0.820784492051188,0.797766936798637,0.862077514836099,0.859670395210598,0.912392697604008,0.923325978648461,0.8608235466177,0.797976369094913,0.873494411414522,0.965550129634628,1,0.943475563422349,0.921417034515092,0.92955134057601,0.924934497234378,0.882733912196889,0.842829627355973,0.806087481631982,0.855600516313805,0.942410970605645,0.967121318880276,0.91724951809959,0.923068044238227,0.944820277721486,0.958873829596689,0.797556946790521,0.718593194304712,0.586455147902589,0.659899190222542,0.640808790681701,0.680673500585726,0.757683422397701,0.728655759432683,0.659234093562216,0.682241041427736,0.0796189819938653,0.824662105300885,0.962661741105914,0.933528285362662,0.817545273233857,0.0796189819938001,0.824662105301513,0.962661741105909,0.933528285362697,0.817545273233907,-0.0220899559353884,-0.0386994472568486,-0.0241087361395568,-0.0383064633010594,0.0515359587167218,0.0281355707748377,0.0943876588857899,-0.0891623865970406,0.113957893229417
"tmax7",0.0854924248160775,0.183051183875338,0.0256431344906367,-0.722359426392853,0.0272435375146846,0.271533094922076,0.314548502258054,0.189341060735605,0.0463082490163174,0.0978133873655735,0.103050893251234,0.251343658439623,0.32563190439212,0.261513866312773,-0.0112680428810955,0.855948635238661,0.822697760560047,0.851669436046901,0.843159442188372,0.848093617526068,0.891540466167361,0.85817066436616,0.896172131075301,0.904080798077432,0.938180473568133,0.947060957355202,0.900114906717016,0.873460122197456,0.903283357482604,0.910335168098558,0.943475563422349,1,0.961800389249579,0.908638947659012,0.852676642039779,0.941205832535073,0.901227321402925,0.887805588621802,0.920243069925188,0.950547972565023,0.964610739339654,0.977395430335642,0.962072373908972,0.948869263739425,0.919580792261626,0.7116766996336,0.696786532084937,0.624714707774484,0.588453973425337,0.462225408067814,0.491958774671781,0.787953756047683,0.76491546964639,0.580817643609422,0.54495336280403,0.227303639780062,0.90044848268527,0.968414647043506,0.967957050099352,0.732409039490308,0.227303639780049,0.900448482685469,0.968414647043368,0.96795705009936,0.732409039490378,-0.0287427868944927,-0.0517486685353762,-0.021278193569893,-0.0484372640046786,0.0464855989580439,0.0270534188922583,0.104942005108984,-0.0890611858618564,0.0742276622351133
"tmax8",0.041716697003978,0.116720412930944,0.065360859580642,-0.75875549208072,0.0172584723188955,0.257038300783084,0.227266731916179,0.106959908602458,0.101795846526436,0.182226924908851,0.184851287766028,0.283322652591143,0.276017922482897,0.164406368980536,0.00697098965788855,0.853378922555791,0.842500634328252,0.873120105936732,0.862259581776704,0.87103609057893,0.912831358601352,0.865659729902922,0.889694973895447,0.899916978100405,0.934112420728334,0.92862357518234,0.937440881175008,0.923272921120857,0.94160702528046,0.910369143189202,0.921417034515092,0.961800389249579,1,0.938105732543858,0.858462472843538,0.928660632163625,0.93297185543069,0.927460054377641,0.952384019361032,0.960694306270243,0.960816669488821,0.956644088277309,0.983726530885552,0.966350202538035,0.921992039783518,0.680642053847996,0.741101647772758,0.694905967805961,0.631705668017556,0.439106267056607,0.426420289696304,0.709552962780838,0.844626866052777,0.633049333146645,0.557679564623855,0.220546746216785,0.910899334343423,0.981706124612841,0.980465487906784,0.744885100567219,0.2205467462167,0.910899334343679,0.981706124612813,0.980465487906786,0.74488510056729,-0.00959663875834224,-0.0560953984306187,-0.0507218091471442,-0.0610294968960171,0.0176258515924068,0.0382210505338046,0.0873168744943384,-0.090601797380652,0.0592537510757062
"tmax9",0.0146973251994793,0.295530441237502,-0.0538957611138763,-0.660667222289331,-0.022229852445693,0.26131937882903,0.151118811548117,-0.100254641578084,-0.0308140406072143,0.0151313831024971,0.0215033113932983,0.19932340401261,0.280411459165525,-0.0623585604001766,-0.221660076404941,0.716789048166684,0.722011530848741,0.768631310376945,0.709667465869526,0.763213166416337,0.826961197034682,0.762946368993431,0.809221598751707,0.816340457878199,0.892877435955331,0.850900014143873,0.874508424634124,0.89513291958145,0.93401342617483,0.929919580989684,0.92955134057601,0.908638947659012,0.938105732543858,1,0.956431880689043,0.824218066824986,0.845202994475272,0.867671979007976,0.884410956892887,0.925486673198889,0.927481695209552,0.881172174152152,0.912841116572129,0.973365611391496,0.972965684783806,0.703105644350964,0.760229113310187,0.772982492325185,0.786336700047715,0.576310681503444,0.550644027623562,0.7361406186774,0.822140723011719,0.817397343943791,0.749244690683026,0.0121283909479922,0.80506219827854,0.97244780862613,0.93162484083911,0.861407357277522,0.0121283909479041,0.805062198278816,0.972447808626224,0.931624840839248,0.86140735727757,-0.0124018707488002,-0.0510948455100824,-0.0359451110806362,-0.0319462590421975,0.0509540659872049,0.00983684280033053,0.0870712553863159,-0.0934298562839677,0.0903224780442498
"tmax10",0.0301357468292913,0.519772855376034,-0.225704324914144,-0.529939461832541,-0.0466510840227765,0.23369950327133,0.196184385257723,-0.19061142865944,-0.249449324826584,-0.214279547111668,-0.200529463564211,0.0591874119686016,0.304292843043319,-0.150729149408017,-0.427673673420737,0.588989790349113,0.5601351418587,0.609147342451407,0.562700144379072,0.594341503512956,0.700536907512086,0.661709180806989,0.717133180805954,0.714941456314517,0.828188559807305,0.784348511530795,0.757399835808551,0.751127317115423,0.868699229132204,0.933021755950983,0.924934497234378,0.852676642039779,0.858462472843538,0.956431880689043,1,0.730342796174988,0.706387348907061,0.713582402761124,0.78226725629942,0.852925095175922,0.868419541772629,0.804560528999711,0.826139015329506,0.90482662441068,0.978626667776794,0.735557262357709,0.728659800787742,0.694293352637785,0.838106072566946,0.751338741237474,0.704775135226637,0.755867886301929,0.779766366492761,0.847446872424106,0.87454287784737,-0.170555143333461,0.67415830160567,0.916976283045449,0.843882071407712,0.920233713388177,-0.170555143333542,0.674158301606016,0.916976283045662,0.843882071407769,0.920233713388199,-0.0298342732001899,-0.0395272762367117,-0.0233582657847882,-0.0274068405770673,0.0686739435627625,0.0126543914839552,0.0764464318123308,-0.0779701857999087,0.151849968366905
"tmean1",-0.0534051892816686,-0.0385817352938495,0.163088141880467,-0.788000709943215,0.0653357293051832,0.26546429048468,0.360838378601988,0.347094808579328,0.216680806471143,0.251093146052812,0.244176631641988,0.343195464167417,0.336797198773855,0.38662271031343,0.21360335362185,0.950785143786093,0.917004576498967,0.919247980034442,0.93569103922211,0.896576190210061,0.922256586912281,0.921816000427999,0.915218969021413,0.918318783430918,0.912718743791797,0.979009971364295,0.89985267630809,0.857545783794642,0.882018045655887,0.855989392154378,0.882733912196889,0.941205832535073,0.928660632163625,0.824218066824986,0.730342796174988,1,0.938139073552879,0.905262476765471,0.945103068082106,0.937541284622382,0.941736859283721,0.966920519776139,0.948570790270242,0.89970370802815,0.827694541185388,0.65528180706868,0.594717914443735,0.507425197822951,0.45134877964504,0.334542683563435,0.347283682954471,0.604773095470592,0.680017294671361,0.42887356037355,0.372332100821941,0.409600310900208,0.953028182048928,0.92344186721476,0.961438998041429,0.578470445275406,0.409600310900181,0.953028182049186,0.923441867214489,0.961438998041337,0.578470445275508,-0.0223047386713819,-0.0479495189880036,0.00815515012428999,-0.0439502112516041,0.0110936393397581,0.0953845339115754,0.06501240515633,-0.0456136042941316,0.0261448953356763
"tmean2",0.0347783511765966,-0.131894966455988,0.231655376894973,-0.79978424930232,0.0603264789677079,0.123474717213182,0.13546394919448,0.21480492130015,0.347506306369949,0.372316783793311,0.331082212791334,0.28388873273252,0.191368429714464,0.258380414944583,0.226140297213157,0.899721808082654,0.944339216884119,0.932837035082489,0.922991676876867,0.93656720303566,0.902494273563645,0.851920610378841,0.897643162662777,0.877893561907279,0.865827669690733,0.913347691556667,0.979484906613514,0.93470545179785,0.859497246364004,0.80233338548789,0.842829627355973,0.901227321402925,0.93297185543069,0.845202994475272,0.706387348907061,0.938139073552879,1,0.958738637797968,0.925604808602354,0.921223810722134,0.908927954658015,0.913189870570358,0.944385616148063,0.897283682577558,0.794325150492384,0.59584416612314,0.705328779198024,0.641179808949346,0.427549928512118,0.216434309163209,0.303462154796447,0.615955262804852,0.708765716540435,0.503433495977414,0.374789219499141,0.358020796483144,0.935687977051944,0.917594689552137,0.950748104720605,0.589170939321058,0.358020796483088,0.935687977052212,0.917594689551918,0.950748104720613,0.58917093932118,-0.0110330627860046,-0.0568474076523372,-0.0595091412684439,-0.0241509892102292,-0.00451542401829564,0.0607591481243318,0.0789185385140853,-0.064521864207722,-0.019340480242624
"tmean3",0.00203398280942058,-0.13686592363394,0.245972235409023,-0.793762024382072,0.015071354010429,0.293005349930859,0.0904566290916419,0.133482264526299,0.308428823087971,0.407709840929074,0.396792940172497,0.347551271705716,0.134979846248167,0.184381360234723,0.216281418583619,0.902834816448188,0.918573389383719,0.960126679388683,0.896021024384173,0.949013571651878,0.928135104029611,0.854826432924615,0.873936879711151,0.88785375546435,0.868066794062038,0.858552388863423,0.930984837878389,0.983301738989313,0.900444574526695,0.775403639054473,0.806087481631982,0.887805588621802,0.927460054377641,0.867671979007976,0.713582402761124,0.905262476765471,0.958738637797968,1,0.940332050697419,0.909669131968752,0.898235235562643,0.906011761475815,0.931564017495156,0.915827046611727,0.800001544213888,0.490506376955744,0.64778462529429,0.701547305513184,0.525723798398386,0.164856210759187,0.206894054738977,0.58807931939114,0.726158001039896,0.530159996825108,0.384300232039081,0.347224971009312,0.937074870440838,0.911370524178489,0.947447873070037,0.575349106090715,0.347224971009258,0.937074870440928,0.911370524178222,0.947447873070126,0.575349106090831,-0.0259599955958656,-0.0559227436071574,-0.0347961138945723,-0.0360534569780614,0.0224350694280436,0.068416465523815,0.0886575209975452,-0.0649379796297807,-0.0253210558506178
"tmean4",-0.0657559686679097,-0.0333299148288461,0.176543882147512,-0.787253387826872,0.0214432537417053,0.39402491274148,0.305086867273826,0.173033924637602,0.151827297213132,0.260054885100727,0.328414123188513,0.3894084892295,0.290832853134651,0.24861918344523,0.134698794812283,0.913018715144752,0.908350251436747,0.918078339450016,0.931824111612054,0.903629449699257,0.953200154073304,0.92154991663585,0.896779711494041,0.895059516117798,0.922861975091765,0.915774439919541,0.885626189647934,0.91470939022707,0.97136474762305,0.878509702035082,0.855600516313805,0.920243069925188,0.952384019361032,0.884410956892887,0.78226725629942,0.945103068082106,0.925604808602354,0.940332050697419,1,0.954910098713032,0.939186582026123,0.953730709953332,0.956345306806961,0.929556408790416,0.866451920397857,0.584133027241513,0.579019869715186,0.620838928771169,0.605262205334312,0.360041865933224,0.260569844734467,0.56699760621934,0.746426039136943,0.550284619787232,0.446175505407846,0.347277530553983,0.948983617744239,0.943692130476564,0.972366685063591,0.622845481954977,0.34727753055392,0.948983617744222,0.94369213047642,0.972366685063546,0.622845481955072,-0.0232781007052671,-0.0314502719731613,-0.0104981228429024,-0.0576016646806519,0.0230271680009992,0.074938915757816,0.0651119849393381,-0.0780399487050766,0.011751854179101
"tmean5",-0.00268321316753058,0.13823648222026,0.0558497095799101,-0.759553951867969,0.0268977104033897,0.295210625009981,0.333061799273932,0.151245440792527,0.0734425892808732,0.0969957436211629,0.141152952929541,0.334729658619448,0.398612384730273,0.205128216392764,-0.024799200875492,0.869203700008101,0.880562345989777,0.899884483425239,0.881227140999838,0.899616718009589,0.945162391030582,0.917997012783191,0.945607631868991,0.934091630358003,0.960766587976152,0.932462656355287,0.895822696547822,0.877237644093929,0.933183963879038,0.952535431420094,0.942410970605645,0.950547972565023,0.960694306270243,0.925486673198889,0.852925095175922,0.937541284622382,0.921223810722134,0.909669131968752,0.954910098713032,1,0.987842670492076,0.971176990992592,0.980826350926867,0.97172138255004,0.928035919766933,0.668466814060524,0.626893106575414,0.570659853479495,0.596793254489433,0.471324363337591,0.421345827274294,0.626330637139902,0.704859398752577,0.57837371354535,0.525805271835975,0.23924290113149,0.944630234243943,0.971156753769437,0.987648403709981,0.681591296416515,0.239242901131409,0.944630234244194,0.971156753769281,0.987648403709994,0.681591296416588,-0.0346921931019551,-0.0401621924680127,-0.0162879364792405,-0.0468531070445047,0.0485236927685469,0.0381199188435882,0.0946396429066505,-0.101128319987927,0.0458364609189648
"tmean6",0.0184517738488086,0.193785604705448,0.0107795106746446,-0.745999835696223,0.0309608164822626,0.304089924390406,0.3521187963548,0.166607240071082,0.0420790047558378,0.0586006279439158,0.0899184679009772,0.311981509463634,0.409234114622041,0.223890199321641,-0.0458245333752842,0.860341922672952,0.858163977355584,0.884238273481893,0.857174013097125,0.875659718517307,0.939072828950608,0.906749546418767,0.942347528290522,0.942060357541885,0.970389742439423,0.945023148238409,0.890386773758057,0.869033446294755,0.924065801954542,0.95003195731435,0.967121318880276,0.964610739339654,0.960816669488821,0.927481695209552,0.868419541772629,0.941736859283721,0.908927954658015,0.898235235562643,0.939186582026123,0.987842670492076,1,0.975319738680984,0.979620901186682,0.976179880455245,0.942021661936827,0.702545180018682,0.641464399120679,0.574537910668852,0.607898311088938,0.491890826296824,0.471985673780535,0.665376554326546,0.708913193196566,0.573680755496369,0.542132682904369,0.224150886261559,0.934078608264187,0.975626847841131,0.986128012605818,0.703657822179684,0.224150886261506,0.934078608264507,0.975626847840944,0.986128012605815,0.703657822179757,-0.0278999689485599,-0.0349515170459046,-0.00327696385293631,-0.0362543703143099,0.0622471454731018,0.0454001833655033,0.104741109593548,-0.0876096073042458,0.0709266354047825
"tmean7",0.0241071555866785,0.114009354001624,0.069436062406497,-0.7639684409103,0.0430513757292625,0.317113748068615,0.346635652532208,0.228934971455153,0.0761071824062975,0.147355956462644,0.178101941660372,0.314988605050249,0.3483464588626,0.300089726257005,0.0556671348751559,0.918190400628555,0.882291790230078,0.904095868713312,0.91143575717007,0.903156969320612,0.951040420300362,0.947307312785628,0.94913323744038,0.955652131975362,0.964502383443811,0.947376835274635,0.882246796725911,0.868614105910104,0.911541624497906,0.904535816412262,0.91724951809959,0.977395430335642,0.956644088277309,0.881172174152152,0.804560528999711,0.966920519776139,0.913189870570358,0.906011761475815,0.953730709953332,0.971176990992592,0.975319738680984,1,0.979647605935037,0.951504715633764,0.89677315245189,0.636392575838382,0.601151723432301,0.548407973032153,0.527407715535962,0.398219222506205,0.3701953593824,0.639964183783513,0.693078958552952,0.484564550640812,0.445616920061761,0.294792321188569,0.960354680650638,0.952345583040861,0.982369797846313,0.625165890209167,0.294792321188544,0.960354680650734,0.952345583040599,0.982369797846251,0.625165890209248,-0.041583662288574,-0.029764269239769,0.00966007067893733,-0.0301667582418442,0.0493052276041245,0.071277150086605,0.094050189890291,-0.0599080741139172,0.0566322080910516
