"ID","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"160",6617000852,2011,1.74,1700,2,151.382039185,177.101960449,266.785757446,223.393439941,204.715,198.304199829,150.739398804,126.626040344,238.647319336,292.358363037,16.2564799881,16.2124401093,16.223679924,16.2938400269,16.2381200027,16.0541200256,15.7478800201,15.7596799469,15.6043999863,15.6014000702,25.4156799316,25.2167201233,24.9806800842,25.1931999969,24.7277199554,24.8413999176,25.48416008,25.3652000427,24.4841599274,24.0261599731,20.8360795975,20.7145805359,20.602180481,20.743519783,20.482919693,20.4477596283,20.6160197258,20.5624399185,20.0442795753,19.8137798309,9.15920066833,9.00428009033,8.75699996948,8.89935874939,8.48960113525,8.78728103638,9.73627948761,9.60552024841,8.87975978851,8.42475891113,2030.05351837,159.9920401,249.735080032,204.863558769,89.7430400848,203.005351837,15.99920401,24.9735080032,20.4863558769,8.97430400848,0,0,5.4,0.038,3,0,3,0,0,80
"163",6631802859,2011,1.15,1700,2,112.537080383,132.767480774,203.943239746,167.86104126,161.756638794,144.502479248,125.814440308,132.125079041,168.012198486,244.073800659,15.8096398926,15.7352799225,15.3925600052,15.7739598846,15.2565198898,14.9114400101,15.6077199936,15.2019600296,15.3878800201,15.1072799683,24.7161601257,24.3328399658,23.63268013,23.6162800598,23.6988400269,23.7345599365,23.9578799438,24.2562800598,23.4513199615,22.9229199219,20.2628998756,20.0340600014,19.5126204491,19.6951198578,19.4776797295,19.3229999542,19.7828001976,19.7291202545,19.4196004868,19.0151000023,8.90651988983,8.59755992889,8.24012088776,7.84231948853,8.44231891632,8.82312011719,8.35015964508,9.05432128906,8.06344032288,7.81564044952,1593.3934787,154.184239616,238.319760132,196.252000809,84.1355209351,159.33934787,15.4184239616,23.8319760132,19.6252000809,8.41355209351,102.0950012,6.6171699,5.95,0.0245,0,3,0,0,3,0
"164",6631802214,2011,3.1,1608,2,117.066000671,139.529079285,212.320358887,173.52223877,173.482879639,148.733359985,139.506560669,135.869281616,177.043079224,257.98340271,15.9935599899,15.9423600006,15.7354000473,15.9512000656,15.3875598907,15.1761600113,15.6185200119,15.3633200455,15.5951999283,15.388639946,25.5306799316,25.177359848,24.4671199799,24.4173200989,24.4068399811,24.5371998596,24.5531999207,25.0308398438,24.1416399384,23.6899199677,20.7621197701,20.5598602295,20.1012597084,20.1842603683,19.8971996307,19.8566794395,20.0858597755,20.1970801353,19.8684196472,19.5392804146,9.53711986542,9.23500061035,8.73171901703,8.46611976624,9.01927947998,9.36103916168,8.93467998505,9.6675195694,8.54644012451,8.30128002167,1675.05624146,156.151919937,245.95211937,201.052019119,89.8001976013,167.505624146,15.6151919937,24.595211937,20.1052019119,8.98001976013,213.6900024,9.9418097,5.7,0.0245,3,3,3,0,3,76
"165",6631800505,2011,0.85,1721,2,110.719600525,127.985958862,199.662441406,162.725360718,154.665639038,142.980440063,119.210359497,128.239239502,165.288039551,238.690039673,15.7298000717,15.6348399734,15.212159996,15.7101597977,15.2507600403,14.8243599319,15.6693999481,15.160960083,15.2894400024,14.9652399063,24.2348802185,23.8355599213,23.1844802856,23.2124799347,23.3425598907,23.2722399902,23.7279598999,23.8290000153,23.1156400299,22.5152800751,19.9823403358,19.7351999283,19.1983203888,19.4613204002,19.2966599464,19.0482997894,19.6986804008,19.4949803352,19.2025403976,18.7402596474,8.50508022308,8.20071983337,7.97232055664,7.50232028961,8.09179973602,8.44787979126,8.0585603714,8.66804027557,7.82620048523,7.55004024506,1550.16711883,153.447119751,234.270080261,193.85860157,80.8229618072,155.016711883,15.3447119751,23.4270080261,19.385860157,8.08229618072,125.9420013,21.8166008,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"167",6631800066,2011,0.55,1690,2,114.081481018,135.672400513,207.154558716,170.309680176,166.957880249,144.912600708,131.185759583,133.799160767,170.566320801,248.482758789,15.898679924,15.8335998535,15.5495199585,15.8420399475,15.2893199539,14.9997199631,15.5738399887,15.24231987,15.466119957,15.2347600555,25.139759903,24.7643199921,24.0477999878,24.0090800476,24.0433998108,24.1404801178,24.2369999695,24.6373600006,23.801680069,23.3246799469,20.5192193985,20.2989602089,19.7986598015,19.9255604744,19.6663599014,19.5700998306,19.9054198265,19.9398398399,19.6338996887,19.2797203064,9.24107933044,8.93072032928,8.49828052521,8.16704082489,8.75407981873,9.14076042175,8.66315937042,9.39503955841,8.33555984497,8.08992004395,1623.12260132,154.929919472,242.145559845,198.537739277,87.215640068,162.312260132,15.4929919472,24.2145559845,19.8537739277,8.7215640068,97.2531967,12.6591997,5.95,0.0245,0,3,0,0,3,82.5
"168",6631800185,2011,1.84,1850,2,87.775,89.1578808594,157.549639282,114.084159851,102.993399963,85.0116799927,73.9445601654,83.274039917,125.534599915,193.016521606,14.4606799698,14.4027998734,13.6652800369,14.6997200394,14.2220399475,13.7093600082,14.9086400223,14.089560051,14.2084401321,13.8474399567,22.4535998535,22.1635199738,21.3890802002,21.87416008,21.9953598022,21.6198799133,22.7378800964,22.2708399963,22.0765596771,21.3306797791,18.4571399689,18.2831602097,17.5271801949,18.2869405746,18.1086997986,17.6646203995,18.8232603073,18.1802000999,18.1424994469,17.5890593529,7.99291992188,7.76072120667,7.72379970551,7.17444038391,7.77331924438,7.91052055359,7.82924079895,8.18127918243,7.86811923981,7.48323917389,1112.34148155,142.213960037,219.911559372,181.062760353,77.697599411,111.234148155,14.2213960037,21.9911559372,18.1062760353,7.7697599411,200.322998,25.0123005,5.95,0.0245,0,3,0,0,3,0
"169",6631801246,2011,0.8,1755,2,116.0929599,136.243640747,210.25355896,171.626040039,170.571280518,150.927039185,135.622200012,134.95519989,173.407719727,251.070800781,16.0681599426,15.9853600311,15.6904399109,15.9544400787,15.4254000092,15.1126000977,15.6544399643,15.3300798798,15.5428399658,15.3585600281,25.437720108,25.0347200012,24.3684399414,24.3251200104,24.3186000061,24.4014402008,24.5652799988,24.8776399231,24.1394400024,23.6642797852,20.7529392242,20.5100398064,20.029440403,20.1397805214,19.8719997406,19.7570199966,20.1098604202,20.1038599014,19.8411402702,19.5114197731,9.3695602417,9.04935932159,8.67800045013,8.37068080902,8.89319992065,9.28883934021,8.91084098816,9.54755973816,8.59660053253,8.30572032928,1650.77043976,156.122319908,245.132679977,200.627500057,89.0103616714,165.077043976,15.6122319908,24.5132679977,20.0627500057,8.90103616714,20.7723007,14.1064997,5.33333333333,0.0421666666667,3,3,3,0,0,78
"170",6631800751,2011,0.6,1447,2,123.045719604,147.395719604,221.644519653,178.529360352,182.734558716,163.169398804,155.047518921,139.031161499,192.317199097,276.952242432,16.1386000443,16.1101599503,16.0212400055,16.1821601868,15.6600399017,15.5729199219,15.8555599213,15.6717599869,15.8475200272,15.6455599213,25.9644799805,25.6892798615,25.0112799835,24.984440155,24.8917601013,25.0196398926,25.030240097,25.5351199341,24.5664398193,24.1096400452,21.0515394211,20.899720192,20.5162601471,20.5832996368,20.2758998871,20.2962799072,20.4429006577,20.6034398079,20.2069802284,19.877600193,9.82588005066,9.57911872864,8.99003982544,8.80228042603,9.2317199707,9.44672012329,9.17468070984,9.86336040497,8.7189207077,8.46407985687,1779.86739868,158.705519867,250.80231987,204.753920078,92.0968008041,177.986739868,15.8705519867,25.080231987,20.4753920078,9.20968008041,182.0099945,24.8024006,4.15,0.01025,1,3,1,0,0,79
"173",6631802862,2011,0.85,1684,2,112.537080383,132.767480774,203.943239746,167.86104126,161.756638794,144.502479248,125.814440308,132.125079041,168.012198486,244.073800659,15.8096398926,15.7352799225,15.3925600052,15.7739598846,15.2565198898,14.9114400101,15.6077199936,15.2019600296,15.3878800201,15.1072799683,24.7161601257,24.3328399658,23.63268013,23.6162800598,23.6988400269,23.7345599365,23.9578799438,24.2562800598,23.4513199615,22.9229199219,20.2628998756,20.0340600014,19.5126204491,19.6951198578,19.4776797295,19.3229999542,19.7828001976,19.7291202545,19.4196004868,19.0151000023,8.90651988983,8.59755992889,8.24012088776,7.84231948853,8.44231891632,8.82312011719,8.35015964508,9.05432128906,8.06344032288,7.81564044952,1593.3934787,154.184239616,238.319760132,196.252000809,84.1355209351,159.33934787,15.4184239616,23.8319760132,19.6252000809,8.41355209351,168.6900024,4.7234902,5.95,0.0245,0,3,0,0,3,81
"174",6631800393,2011,0.95,1700,1,116.480439758,138.159440002,210.28184082,174.169639282,169.392961426,152.540881348,135.411358948,135.526839294,176.473599854,255.607445068,15.8560400009,15.8053199005,15.5417199707,15.8661600876,15.3473600006,15.0927199554,15.6790801239,15.3499999619,15.5302799606,15.2261200714,24.9238800049,24.5660399628,23.8677602386,23.8324001312,23.9062000275,23.9738398743,24.0951596832,24.5076399994,23.5796401215,23.0554799652,20.3899598122,20.1856799126,19.7047400475,19.8492798805,19.6267800331,19.5332803726,19.8871197701,19.92882061,19.554959774,19.1407995224,9.0678396225,8.76072025299,8.32603931427,7.96623897552,8.55884075165,8.88112068176,8.41607952118,9.15764045715,8.04935932159,7.82935905457,1664.0444458,155.294800033,240.308040009,197.801419735,85.0132379532,166.40444458,15.5294800033,24.0308040009,19.7801419735,8.50132379532,215.1340027,7.6180801,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"179",6631802799,2011,1.1,1561,2,121.13756073,147.93211853,219.028799438,173.440718994,182.765001221,149.217560425,154.038799744,139.341119995,189.930480957,274.096202393,16.3010398102,16.2776000214,16.2766802216,16.3272000885,15.7604399109,15.7230799484,15.8552000427,15.7164801025,15.9380800247,15.8677199936,26.5594399261,26.334039917,25.6728799438,25.6226400757,25.4303199005,25.5839199066,25.5780399323,26.0769599915,25.1723200226,24.79684021,21.4302406311,21.3058195114,20.9747800827,20.9749202728,20.5953803062,20.6534996033,20.7166194916,20.8967199326,20.5551996231,20.332280159,10.2583999634,10.0564403534,9.39620018005,9.29544067383,9.669880867,9.86083984375,9.72283935547,10.3604793549,9.23423957825,8.92912101746,1750.92836243,160.043520164,256.827399826,208.435459614,96.7838811875,175.092836243,16.0043520164,25.6827399826,20.8435459614,9.67838811875,262.875,11.0876999,5.7,0.0245,3,3,3,0,3,78
"182",6631802839,2011,1.3,1644,2,115.82980011,138.463480225,210.246240234,172.816480713,170.978162231,146.678561401,136.181960144,135.200679321,174.702000122,254.733922729,15.9201999664,15.8707600784,15.6446799469,15.890920105,15.3249600983,15.0993999481,15.5880399323,15.3100001144,15.5410400391,15.3123599625,25.3293599701,24.9779600525,24.251760025,24.2058000183,24.2210399628,24.3468800354,24.364759903,24.8467601776,23.9422401428,23.4822801208,20.6247797012,20.4243602753,19.948220253,20.0483593941,19.7730002403,19.7231397629,19.9763998985,20.0783801079,19.7416400909,19.3973202705,9.40915870667,9.10720062256,8.60708045959,8.31487941742,8.89608097076,9.24748039246,8.77671909332,9.53675937653,8.40119934082,8.16992092133,1655.83128723,155.502360191,243.968840408,199.735599995,88.4664793015,165.583128723,15.5502360191,24.3968840408,19.9735599995,8.84664793015,127.875,2.64463,5.95,0.0245,0,3,0,0,3,77
"187",6631800854,2011,1.4,1594,2,121.380240479,147.893041382,219.407481079,173.900040283,182.865437622,150.837361755,154.321600342,139.28960083,190.264920044,274.637681885,16.2840000153,16.2594400024,16.250039978,16.3111199951,15.7485199738,15.7070000458,15.8532400131,15.7109198761,15.9282400513,15.8445999908,26.5074798584,26.2763199615,25.6120000458,25.5655200958,25.3819198608,25.5344799805,25.5269999695,26.0292800903,25.1180802155,24.7347197723,21.395740509,21.2678794861,20.931019783,20.9383192062,20.5652198792,20.62073946,20.6901202202,20.8701000214,20.5231599808,20.289659977,10.2234802246,10.0168800354,9.3619594574,9.2544002533,9.63339996338,9.82747936249,9.67376041412,10.318359375,9.18984031677,8.89012050629,1754.7974057,159.897119942,256.28679985,208.091958523,96.3896799087,175.47974057,15.9897119942,25.628679985,20.8091958523,9.63896799087,283.6270142,15.3827,5.33333333333,0.0421666666667,3,3,3,0,0,80
"188",6631801917,2011,2.65,1563,2,121.472880554,148.117359009,219.559121704,174.938960571,182.211959229,153.297641296,153.7611203,138.741599121,190.7259198,275.216120605,16.2020799255,16.185,16.1660801697,16.2599599457,15.7017599487,15.6701199722,15.84939991,15.6982799911,15.9044400787,15.7780399704,26.3014798737,26.0811600494,25.3883998871,25.3546800232,25.1995600128,25.3550401306,25.3207601166,25.8603600311,24.8962000275,24.4997200775,21.2517795563,21.1330795288,20.7772397995,20.8073196411,20.4506602287,20.5125799179,20.5850801468,20.7793197632,20.4003200531,20.138879776,10.0993995667,9.89616012573,9.22231864929,9.09471893311,9.49779987335,9.6849193573,9.47136116028,10.1620788574,8.99176025391,8.7216796875,1758.04268219,159.415159912,254.25736023,206.836258411,94.8421964646,175.804268219,15.9415159912,25.425736023,20.6836258411,9.48421964646,88.8767014,11.6758003,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"189",6631800315,2011,1.7,1845,2,104.53256012,118.631679687,188.598922119,150.663278809,140.247081299,128.847280273,105.343560486,118.281359558,155.359920044,226.979641724,15.4119199371,15.3153199005,14.8016000366,15.4648399734,15.0228400803,14.5377600098,15.5443599701,14.9188799667,15.0144400406,14.6485199738,23.5365197754,23.1441599274,22.5001202393,22.6209598541,22.8024000549,22.6232800293,23.3102800751,23.2283599854,22.6109999084,21.9424401093,19.474219799,19.229739666,18.6508603096,19.0429000854,18.9126205444,18.5805196762,19.4273200035,19.0736193657,18.8127198219,18.2954797745,8.12460041046,7.82883930206,7.69851970673,7.15612030029,7.77956008911,8.08551979065,7.76591968536,8.30947971344,7.59656047821,7.29392051697,1437.48528412,150.680479889,228.319519959,189.499999046,77.6390399933,143.748528412,15.0680479889,22.8319519959,18.9499999046,7.76390399933,113.1989975,18.7462006,5.33333333333,0.0421666666667,3,3,3,0,0,82
"190",6631803114,2011,2.7,1703,1,116.124959717,134.899280396,208.976841431,171.943880615,166.978400269,154.804239502,132.487799072,134.496398621,174.499641113,250.598521118,15.9529999542,15.8654000092,15.5239598846,15.8941199875,15.4209200668,15.0666799545,15.7443599319,15.3461999893,15.4976800156,15.2143999481,24.8515601349,24.4500799561,23.8068400574,23.784960022,23.8580799866,23.8599599457,24.1620399475,24.3862399292,23.6147598267,23.0615200806,20.4022803307,20.157740593,19.6654005051,19.8395400047,19.6395001411,19.4633202553,19.9532003403,19.8662199974,19.5562195778,19.1379599571,8.89856052399,8.58468055725,8.28288078308,7.89083957672,8.43715953827,8.7932806015,8.41768074036,9.04004001617,8.1170797348,7.84711933136,1645.80996185,155.526719742,239.836039887,197.681381703,84.3093214035,164.580996185,15.5526719742,23.9836039887,19.7681381703,8.43093214035,353.0469971,9.4991903,5.33333333333,0.0421666666667,3,3,3,0,0,0
"192",6631800301,2011,1.65,1849,2,104.678919983,118.782919312,189.044520264,150.619841309,140.671241455,128.920720215,105.595319519,118.457999878,155.292599182,226.680559692,15.4527600861,15.3521200943,14.8392399979,15.4872800064,15.0431999588,14.5544399643,15.5517599869,14.9297200775,15.0310799789,14.6809600449,23.6316001129,23.2414400482,22.5879199982,22.7064000702,22.8717599487,22.7056799316,23.3733998871,23.2982000732,22.6956399536,22.0412001038,19.5421795845,19.2967801094,18.7135796547,19.0968399048,18.9574794769,18.6300601959,19.4625797272,19.1139602661,18.863360405,18.3610801697,8.17883968353,7.88931941986,7.74867916107,7.21912002563,7.82855987549,8.15124130249,7.82164001465,8.36848068237,7.66456031799,7.36024093628,1438.74464081,150.922560196,229.153240127,190.037899494,78.2306814194,143.874464081,15.0922560196,22.9153240127,19.0037899494,7.82306814194,134.3179932,25.7008991,5.33333333333,0.0421666666667,3,3,3,0,0,70.75
"194",6631801911,2011,2.51,1751,2,116.480439758,138.159440002,210.28184082,174.169639282,169.392961426,152.540881348,135.411358948,135.526839294,176.473599854,255.607445068,15.8560400009,15.8053199005,15.5417199707,15.8661600876,15.3473600006,15.0927199554,15.6790801239,15.3499999619,15.5302799606,15.2261200714,24.9238800049,24.5660399628,23.8677602386,23.8324001312,23.9062000275,23.9738398743,24.0951596832,24.5076399994,23.5796401215,23.0554799652,20.3899598122,20.1856799126,19.7047400475,19.8492798805,19.6267800331,19.5332803726,19.8871197701,19.92882061,19.554959774,19.1407995224,9.0678396225,8.76072025299,8.32603931427,7.96623897552,8.55884075165,8.88112068176,8.41607952118,9.15764045715,8.04935932159,7.82935905457,1664.0444458,155.294800033,240.308040009,197.801419735,85.0132379532,166.40444458,15.5294800033,24.0308040009,19.7801419735,8.50132379532,18.4349003,22.9167004,5.33333333333,0.0421666666667,3,3,3,0,0,77
"196",6631801523,2011,0.6,1909,2,92.3887597656,99.0071603394,167.508720703,125.302759399,114.487639465,98.3300396729,82.27279953,95.4604806519,133.861360168,203.721160278,14.8053600311,14.7260000229,14.0624799728,14.9688000107,14.5023999786,13.9756400681,15.1374000168,14.368040123,14.4725600052,14.1184000015,22.7929999542,22.4613196564,21.7314401245,22.0732800293,22.224200058,21.9244800568,22.8929197693,22.558239975,22.2059999084,21.4928399658,18.799179554,18.5936594009,17.8969597816,18.5210399628,18.3632998466,17.9500603676,19.0151596069,18.4631404877,18.3392796516,17.8056197166,7.98763942719,7.73531913757,7.66895961761,7.10448074341,7.72179889679,7.9488401413,7.75551986694,8.19020080566,7.7334394455,7.37444019318,1212.34087997,145.137080231,222.357719498,183.747398376,77.2206382752,121.234087997,14.5137080231,22.2357719498,18.3747398376,7.72206382752,125.5029984,57.382,5.95,0.0245,0,3,0,0,3,82.25
"199",6631801395,2011,1.85,1708,1,120.651479797,142.503120422,218.134241333,175.927359619,180.612200317,155.861800537,149.502719727,138.764160767,184.057158813,266.828320313,16.2218000031,16.1636399078,15.9989601898,16.1413200378,15.5983200073,15.4108000565,15.7341201019,15.5276799774,15.7483599854,15.6144800568,26.1037198639,25.7387197876,25.104280014,25.0441199493,24.9515201569,25.0751998901,25.1486799622,25.5513999939,24.7479199219,24.3043999481,21.1627597809,20.9511795044,20.5516204834,20.5927200317,20.2749204636,20.2429995537,20.4414000511,20.539539814,20.2481393814,19.9594397545,9.88191986084,9.57508087158,9.10531997681,8.90280151367,9.35320091248,9.66439914703,9.41455936432,10.0237188339,8.99955940247,8.68991947174,1732.84256164,158.159480324,251.769959488,204.964718819,93.6104793548,173.284256164,15.8159480324,25.1769959488,20.4964718819,9.36104793548,3.94519,13.2531004,4.15,0.01025,1,3,1,0,0,0
"201",6631800293,2011,1.4,1795,2,109.588639221,127.220801392,197.850720825,161.632442017,152.532442017,140.377078247,117.030839844,127.446118774,163.737960205,237.409319458,15.6449998856,15.5584800339,15.1326399994,15.6553999329,15.190520134,14.7695201111,15.6360799789,15.117480011,15.2445600128,14.8994800568,24.0740802002,23.6798001862,23.0240400696,23.0570798492,23.2079601288,23.1300400543,23.5913200378,23.7005200195,22.9610799408,22.3479201508,19.8595395088,19.6191401482,19.0783400536,19.3562397957,19.1992402077,18.9497795105,19.613699913,19.4089999199,19.1028203964,18.6236996651,8.42908000946,8.12131977081,7.89140033722,7.401679039,8.01743984222,8.36051940918,7.95524024963,8.58303928375,7.71652030945,7.44843959808,1534.826362,152.849160156,232.773840637,192.811499119,79.9246778488,153.4826362,15.2849160156,23.2773840637,19.2811499119,7.99246778488,244.9830017,7.6387701,5.33333333333,0.0421666666667,3,3,3,0,0,80
"202",6631800807,2011,1.55,1550,1,119.337319641,144.65355835,216.578519897,173.111919556,179.733319702,145.930840454,148.578039856,137.624199219,184.572120361,268.540200806,16.165039978,16.1366401672,16.0753199005,16.1640000153,15.5772800064,15.4948800278,15.7101199722,15.5528400421,15.7981600189,15.6850801086,26.2438798523,25.9711999512,25.2742398071,25.2207598877,25.0930400848,25.2629201508,25.2055200195,25.7500399017,24.8255200195,24.4388401794,21.2044591904,21.0539197922,20.674779892,20.6923799515,20.3351602554,20.3789000511,20.4578204155,20.6514401436,20.3118395805,20.0619606972,10.0788402557,9.83455848694,9.19892120361,9.05676078796,9.51576042175,9.76804065704,9.49540042877,10.1971998215,9.02735996246,8.75376033783,1718.66003784,158.359360237,253.285959854,205.822659969,94.9266023636,171.866003784,15.8359360237,25.3285959854,20.5822659969,9.49266023636,276.3399963,20.1455002,5.7,0.0245,3,3,3,0,3,82.5
"206",6631800382,2011,1.05,1848,2,104.53256012,118.631679687,188.598922119,150.663278809,140.247081299,128.847280273,105.343560486,118.281359558,155.359920044,226.979641724,15.4119199371,15.3153199005,14.8016000366,15.4648399734,15.0228400803,14.5377600098,15.5443599701,14.9188799667,15.0144400406,14.6485199738,23.5365197754,23.1441599274,22.5001202393,22.6209598541,22.8024000549,22.6232800293,23.3102800751,23.2283599854,22.6109999084,21.9424401093,19.474219799,19.229739666,18.6508603096,19.0429000854,18.9126205444,18.5805196762,19.4273200035,19.0736193657,18.8127198219,18.2954797745,8.12460041046,7.82883930206,7.69851970673,7.15612030029,7.77956008911,8.08551979065,7.76591968536,8.30947971344,7.59656047821,7.29392051697,1437.48528412,150.680479889,228.319519959,189.499999046,77.6390399933,143.748528412,15.0680479889,22.8319519959,18.9499999046,7.76390399933,100.9810028,28.9417,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"207",6631801271,2011,0.9,1488,1,123.041999817,149.98552063,220.881240845,173.014440918,188.012401123,150.791999512,161.54355896,143.803761597,193.506039429,276.498522949,16.6372399139,16.5921200562,16.6298001099,16.5842001343,16.0457200241,15.9736800003,15.9973199463,15.8743599701,16.0903999329,16.15852005,27.281720047,27.0226799774,26.5063201141,26.4208001709,26.1150399017,26.2333599091,26.3927198792,26.6951200104,25.9816002655,25.6134400177,21.959479332,21.8073997498,21.5680608749,21.5024995804,21.0803794861,21.1035199165,21.195019722,21.2847399712,21.0360002518,20.8859796524,10.6444797516,10.4305610657,9.87652015686,9.83659934998,10.0693206787,10.259680748,10.3953990936,10.8207597733,9.89119911194,9.45491981506,1781.07948578,162.583360138,264.262800293,213.423078537,101.679439545,178.107948578,16.2583360138,26.4262800293,21.3423078537,10.1679439545,84.9576035,15.4587002,4.15,0.01025,1,3,1,0,0,81
"209",6631800490,2011,1.74,1660,2,119.52559906,143.934080505,216.399401245,175.911079102,177.634319458,152.88119873,146.347159729,136.958959351,184.478920898,267.981276855,15.9940799713,15.97060009,15.8514799881,16.0353199768,15.4747599792,15.3678000259,15.7085599899,15.5061999893,15.7181200027,15.4972799683,25.6812001038,25.3974398804,24.6676800537,24.6327600098,24.590920105,24.7418399811,24.6858000946,25.2540798187,24.2512000275,23.8090801239,20.8376398087,20.6840200424,20.2595801353,20.3340396881,20.0328397751,20.0548200607,20.1971802711,20.3801398277,19.9846596718,19.6531801224,9.68712043762,9.42683982849,8.81620121002,8.59743881226,9.11615943909,9.37404060364,8.97724056244,9.74787998199,8.53308010101,8.31180000305,1722.05199493,157.124199981,247.712000199,202.418099403,90.5878009796,172.205199493,15.7124199982,24.7712000199,20.2418099403,9.05878009796,337.0230103,28.8122997,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"212",6638300609,2011,8.02,1449,2,140.985681763,198.357398682,249.066837769,189.25671936,193.578439941,224.376121216,176.419438477,124.922920837,263.337562866,320.58512085,16.6379198456,16.5800402451,16.6118800735,16.8527599716,16.6353600693,16.4926799774,16.6585199356,16.4777999878,16.3555999756,16.1634399414,25.4571199799,25.1662798309,25.0380799866,25.2628797913,25.1361597443,25.0388000488,25.5281999969,25.7435601044,24.4258399963,23.8551200867,21.0475206375,20.8731603622,20.8249797821,21.0578203201,20.8857603073,20.7657394409,21.0933599472,21.1106805801,20.3907203674,20.0092802048,8.81920051575,8.58624076843,8.4262008667,8.41012001038,8.50079917908,8.54611968994,8.86968040466,9.26576042175,8.07024002075,7.69167900085,2080.88624176,165.466000023,250.652039566,208.05902195,85.1860408783,208.088624176,16.5466000023,25.0652039566,20.805902195,8.51860408783,0,0,5.41666666667,0.0498333333333,3,0,3,2,0,0
"214",6638301796,2011,2.15,1340,2,135.825441895,202.005321045,233.391280518,173.299360352,186.016120605,196.121919556,168.610440063,123.551000061,249.17407959,290.903239746,18.5340799713,18.3103198242,18.4904000092,18.6151200867,18.4226000214,18.182480011,18.1558000183,17.8468000031,17.8577198029,18.0286399078,28.8770401764,28.5594799042,28.6870802307,28.6968399048,28.1762799072,27.7722399902,29.0428799438,28.7779601288,28.3288401031,27.911680069,23.7055606842,23.4349002838,23.5887403488,23.6559801102,23.2994394302,22.9773597717,23.5993394852,23.312379837,23.0932798386,22.9701604843,10.3429603577,10.2491607666,10.196680069,10.0817203522,9.75367927551,9.58975982666,10.8870792389,10.9311599731,10.4711208344,9.88303947449,1958.89820343,182.443959656,284.830320358,233.637140274,102.386360169,195.889820343,18.2443959656,28.4830320358,23.3637140274,10.2386360169,45,12.5951996,5.41666666667,0.0498333333333,3,0,3,2,0,76
"216",6644001432,2011,0.85,1530,1,157.886240234,186.553840942,276.583360596,236.152840576,224.889639282,235.649000244,185.738320313,145.158999634,259.580159912,315.522160645,16.7932398605,16.7168800354,16.5635202026,16.7728800201,16.674759903,16.4323600769,16.3559600067,16.3075198364,16.1411602783,16.0065198517,25.7522400665,25.4396400452,25.2646398163,25.4069599915,25.0843999481,25.0363200378,25.7989199829,25.5994802856,24.805039978,24.2425598145,21.2727394104,21.0782604218,20.9140796661,21.0899200439,20.8795804977,20.7343397141,21.0774402618,20.953499794,20.4731006622,20.1245393753,8.95899963379,8.72275924683,8.70111846924,8.63407897949,8.40963935852,8.60396003723,9.44295883179,9.29195976257,8.66387939453,8.23604011536,2223.71456238,164.764800072,252.430199966,208.597499847,87.6653938294,222.371456238,16.4764800072,25.2430199966,20.8597499847,8.76653938294,1.80874,21.0592995,5.33333333333,0.0421666666667,3,3,3,0,0,0
"217",6644000444,2011,1.45,1688,2,161.177159424,195.01012146,283.100440674,237.541799316,229.269559937,242.003479004,194.7918396,147.767399292,271.779238281,328.391879883,16.9788800812,16.9408001709,16.785759964,17.0140400696,16.8779199982,16.6874399567,16.5922800446,16.5583999252,16.376720047,16.2462000275,26.2706800079,25.9828400421,25.842640152,25.9551999664,25.5970800781,25.5295999146,26.3403199005,26.1334399414,25.3864801788,24.8317999268,21.6247797012,21.4618196487,21.3142004013,21.4846200943,21.2375001907,21.1085205078,21.4663000107,21.3459196091,20.8816003799,20.5390005112,9.29179954529,9.04203987122,9.05687904358,8.94116020203,8.71916007996,8.84215927124,9.74804115295,9.57504081726,9.00975990295,8.58559989929,2290.83291687,167.058440285,257.870080109,212.464261055,90.8116397858,229.083291687,16.7058440285,25.7870080109,21.2464261055,9.08116397858,279.8659973,10.7110004,5.4,0.038,3,0,3,0,0,77
