"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Cascajoso","PuntajeTotal"
"tmin7",-0.00209133829586892,-0.0136282950031931,0.22141570524397,-0.790646760136518,0.0436792026480304,0.259202830678802,0.35882752553509,0.265462905902036,0.162500738420662,0.205379943902743,0.24567141108934,0.38112304569782,0.383113676278827,0.365914853430398,0.164218071848097,0.92737968548758,0.89071777777251,0.905193508469533,0.925099224846145,0.910711949022104,0.959007872906639,1,0.947616502843737,0.954221002189166,0.919441167765875,0.85642118069652,0.773039407266094,0.792480872408605,0.812780218268821,0.792292588402444,0.790171549273701,0.863447748863462,0.855046411199444,0.756355010100784,0.642937893537311,0.914252379538457,0.841846865997734,0.856629721387484,0.906631290462492,0.907549759490371,0.900149987753747,0.946532420013646,0.916047461067631,0.87400988315896,0.773027957609111,0.445944298316762,0.423204406141466,0.400314988743844,0.292835427921818,0.182533259453171,0.144091252301738,0.439586244079467,0.478783153991362,0.251024171991172,0.213318163814279,0.374444455394363,0.966172940928954,0.833032412806256,0.91151370121752,0.376000999048239,0.374444455394219,0.966172940929134,0.833032412805715,0.911513701216925,0.376000999048376,-0.199607775406735,-0.117746218249345,0.102792244945146,0.0670226288424119,0.0731779638780158,0.184494505814421,0.103658925078978,0.0765199780195564,0.0180928296027702
"tmin8",0.105466398020018,0.0633975393722256,0.151036471746354,-0.772163031803709,0.0472941570843642,0.108765254076886,0.311238164773306,0.203602797998552,0.172785139304445,0.139344581000883,0.144863068966368,0.293416916875444,0.384946909275822,0.317174166123064,0.0721813074004473,0.883479382134833,0.900005067096432,0.916300244005713,0.913257061143515,0.93190742037917,0.953428341460696,0.947616502843737,1,0.969876278146885,0.948473644538884,0.879466238467701,0.83917819178126,0.807419960640147,0.792782203986862,0.830697622409328,0.85274314259885,0.901307046284006,0.886821308869394,0.802622503067138,0.697424900414855,0.910424691215479,0.887846526156679,0.870356636155046,0.888990749011325,0.941107425742414,0.935250700007993,0.950088985455269,0.956956407365402,0.910144841473923,0.820369566823634,0.543341460319916,0.533324509272727,0.41588930338857,0.273840520975592,0.215361015134159,0.262078597591828,0.564508285565999,0.475763992223218,0.309984353528256,0.274672831601404,0.283691060998974,0.968837761622707,0.870659961108975,0.935908818372974,0.445406510448771,0.283691060998858,0.968837761623,0.870659961108783,0.935908818372574,0.44540651044885,-0.185442618986643,-0.129469870118533,0.0860580355408937,0.0702984160296468,0.0865477232975517,0.136582659100774,0.118231250159331,0.0653210219953608,0.0247919991933862
"tmin9",0.0966427528146301,0.0693825305159527,0.135481724398271,-0.78712484472062,0.0209362977284737,0.216035552152926,0.291581410639095,0.186839414916806,0.107923536935394,0.138412682473271,0.1409681911573,0.343749839695357,0.389574064638509,0.283725788619948,0.0669386884933155,0.893255707933834,0.870978195131065,0.92676596077107,0.889092800049017,0.927387129440564,0.955934660394594,0.954221002189166,0.969876278146885,1,0.954649708190199,0.87337887273736,0.815349009165493,0.826539381644135,0.807208452577935,0.812862561063538,0.84565482582549,0.901803505271981,0.891647315281403,0.806076172646584,0.691949533633257,0.910684338626719,0.8612856479328,0.886400824652126,0.887738316501,0.927943489327113,0.932106179978419,0.953010795897281,0.947938371251784,0.924589112341999,0.818992060670734,0.519871149644071,0.52201336559493,0.440873921033945,0.322857339722406,0.194554370423879,0.246262256876749,0.558141453960398,0.521465298857966,0.284827987387202,0.260457462262682,0.275460293402095,0.966598987866572,0.868807751927549,0.933845040235927,0.444686295801052,0.275460293402023,0.96659898786695,0.868807751927284,0.933845040235615,0.444686295801141,-0.192243257135246,-0.156535274671981,0.0514157471366852,0.0220727833944787,0.0415789785112388,0.147000139470012,0.10567382113602,0.040259474741784,0.0339027547820634
"tmin10",0.105531215831585,0.18139664728041,0.100268547734765,-0.757010245988708,-0.0156436948903969,0.219114145752485,0.360298806278065,0.107622764504985,0.010248871737464,0.0185783717047641,0.0388929303607023,0.328849381348914,0.460292506898011,0.228295158808654,-0.0671446762542189,0.840184085605571,0.835269301992381,0.886317797945384,0.854674604498521,0.878612186625264,0.952361398246393,0.919441167765875,0.948473644538884,0.954649708190199,1,0.911679976507593,0.841724842223081,0.851669661630516,0.888242163524512,0.910766318207247,0.913864559624976,0.951766854113292,0.938564082641574,0.903480994505277,0.825942943121467,0.912535361599343,0.864301933220178,0.885456199296499,0.924002326883813,0.966747973714839,0.971483246393205,0.971249893850835,0.968843921376635,0.968892927039195,0.92573309115371,0.65707618442399,0.609459543317748,0.5467605023376,0.488798660427349,0.385661577949551,0.371600901176724,0.685289512663847,0.636709488141166,0.488891731352538,0.434396231186813,0.185292709102398,0.938029614353218,0.939314064934592,0.965814635950026,0.617675108383919,0.185292709102354,0.938029614353372,0.939314064934324,0.965814635950175,0.617675108384036,-0.166387562270182,-0.177147077233633,0.0491935356411758,0.0115315439372266,0.056796084592514,0.130804256934669,0.0960652244846004,0.0522606155966083,0.0467931350813921
"tmax1",0.0449988496725195,0.0294370003492832,0.193312304963471,-0.787322759717742,0.0232359790581106,0.093217094096762,0.375760134121716,0.29767929593099,0.197039737010249,0.156400694530064,0.107861023020675,0.307947728073601,0.438591949412673,0.373366458782342,0.115248668364315,0.867772024818063,0.860932493941028,0.864479993539005,0.871218176586381,0.834244295670273,0.879952709464253,0.85642118069652,0.879466238467701,0.87337887273736,0.911679976507593,1,0.920896728078486,0.847915829590161,0.874640985484661,0.893872176813597,0.923683681145463,0.945235074689999,0.940942708968484,0.858747070983548,0.781528714950199,0.978722794109298,0.925023203141237,0.874264761581795,0.922516914200265,0.936053089997875,0.945244332959581,0.942222349021491,0.942735928511345,0.907125243353006,0.863112892890202,0.787464199926464,0.725213906754773,0.568515323511463,0.44932122563536,0.407837759534051,0.483635778856817,0.742846474771555,0.724886927590682,0.499396056338839,0.44161830145276,0.333038379372997,0.900246375482722,0.943987507910742,0.953239163027906,0.675055374226808,0.333038379372962,0.900246375482914,0.943987507910565,0.953239163028006,0.675055374226903,-0.109649483983974,-0.170144178111171,-0.0332208701751681,-0.0551939747847723,-0.0790270523051637,0.173044414387548,-0.0194329230211887,0.0214088822347943,0.0281488074647534
"tmax2",0.194896487806317,-0.101639569627765,0.290305639981118,-0.795224961505835,0.0418983631948837,-0.040191045614761,0.0626375988312319,0.166616918356421,0.35436640080494,0.322469647447379,0.235415163508079,0.203361516214925,0.195901733737164,0.248568427129695,0.173333755041629,0.829343926285006,0.878639475334384,0.871636653869472,0.864445490940407,0.87084211462677,0.840048792644616,0.773039407266094,0.83917819178126,0.815349009165493,0.841724842223081,0.920896728078486,1,0.928783488828685,0.83443094683486,0.80184818047808,0.860819158042018,0.900428303461888,0.932111157217537,0.85195599370237,0.728949998106226,0.913778079539766,0.982606213918125,0.927041245843152,0.894328786944989,0.895374479940328,0.889781684988263,0.880687291215128,0.921074650004437,0.879211207077138,0.801841518828506,0.687698257698043,0.849630907490555,0.724200012986106,0.392731635319737,0.237870729109347,0.424593502928055,0.754605644514032,0.756913925735932,0.547633322459343,0.41953859823825,0.29244146270506,0.873417685956283,0.921727574770615,0.928468135576846,0.666301467276527,0.292441462704939,0.873417685956195,0.921727574770798,0.928468135576752,0.666301467276625,-0.125575534045941,-0.155384768925634,-0.0955469443002607,-0.0249420704442611,-0.10614777343478,0.192923765240579,-0.0119118497770255,0.0255389059470414,-0.0508499356100309
"tmax3",0.145938153895818,-0.10993438459272,0.319963116557963,-0.801042291197464,-0.0360976750872113,0.241784399025327,0.0179419238074335,0.0377700485303682,0.282501435508182,0.355185421746607,0.336493333518285,0.308560668343909,0.122321597194839,0.136913739326442,0.158085486105237,0.848499349197987,0.863994939185519,0.906637907336902,0.835590194173449,0.893571234200799,0.883753290631945,0.792480872408605,0.807419960640147,0.826539381644135,0.851669661630516,0.847915829590161,0.928783488828685,1,0.912082200974763,0.778342394682055,0.817282603318404,0.891904034826339,0.921041096249282,0.893742847083408,0.752437915495011,0.876407087791243,0.931268784031025,0.985184556305959,0.930842531926208,0.891067619920814,0.883032592121838,0.882901878963214,0.901419252633306,0.91065046609378,0.821293925423459,0.527924449877071,0.736185983930402,0.822629257757885,0.547291182788585,0.180474419252973,0.290437199536565,0.718083291913623,0.774340416601886,0.60389381787873,0.448262258948153,0.278832930516791,0.883040519598195,0.921114682310376,0.932028503971606,0.652804835356752,0.278832930516647,0.883040519597746,0.92111468231039,0.932028503971394,0.65280483535688,-0.168011783730291,-0.190070519495801,-0.0729262446259664,-0.0406229455365945,-0.0658264472428555,0.172928195076438,0.0204770671785792,0.0198912387451828,-0.0784022540431726
"tmax4",0.0261253838529916,0.10986442503779,0.181043558066798,-0.734994563255955,-0.0811160350394229,0.407559918688407,0.307329521402112,0.0167310312236811,0.0301849323696191,0.105029544566633,0.18085482012811,0.380501829884518,0.347120922818956,0.116969704410987,-0.0433805436956701,0.799865673672587,0.787536504140272,0.835114062317159,0.784247841397245,0.790956337969815,0.88003625681586,0.812780218268821,0.792782203986862,0.807208452577935,0.888242163524512,0.874640985484661,0.83443094683486,0.912082200974763,1,0.912868400239285,0.889191624294836,0.909510641615782,0.933697002681665,0.94223301712779,0.882282076029449,0.872908321987498,0.841063342139044,0.901896642523777,0.964204016580049,0.928203882733474,0.924567433929408,0.902166497712901,0.903512966824423,0.934022469740861,0.92198908983609,0.638050928367895,0.648904464610776,0.739274144397623,0.742445992915051,0.480260423480112,0.422508087068525,0.727147614117089,0.816173052882242,0.702168133488963,0.623342019535433,0.198173022622858,0.847067612495212,0.956866678544358,0.939442263723501,0.768010526991747,0.198173022622633,0.84706761249512,0.956866678544275,0.939442263723711,0.768010526991902,-0.143752253508638,-0.207734501029155,-0.00756417797755049,-0.0836778929570663,-0.0123684454841945,0.145546644579709,0.00877144217097114,0.0208208777135794,0.00552417485165125
"tmax5",0.0737247535675594,0.360523371474751,-0.0170118883045322,-0.639277055457306,-0.0470368028783305,0.197322245766711,0.426016465157176,0.0205866835885635,-0.121306672631764,-0.17554334965999,-0.126913562843408,0.252899228942799,0.545020678478314,0.0994416760899282,-0.265206472463161,0.70955334598555,0.716883438095884,0.751650547115296,0.717031795196234,0.715657255260456,0.82818180961942,0.792292588402444,0.830697622409328,0.812862561063538,0.910766318207247,0.893872176813597,0.80184818047808,0.778342394682055,0.912868400239285,1,0.970376326613235,0.916864153774842,0.918504041059788,0.940391204479173,0.940500147948145,0.847551682947082,0.792703324119914,0.785499118192062,0.880668629064376,0.948239401339217,0.950308842514976,0.898790639005844,0.909136532224025,0.935130674057696,0.969414606187737,0.785902871085878,0.667636826188897,0.57832884846943,0.676549742585345,0.683662496099177,0.633921147492628,0.762733858197092,0.741294483021687,0.693413156569215,0.696419270488199,0.0328354724908025,0.804398254702489,0.953854308655344,0.92010613633958,0.816768503436952,0.0328354724905603,0.804398254702936,0.953854308655346,0.920106136340196,0.816768503437003,-0.147480538539586,-0.184345211608806,0.0212296689318427,-0.0715644446212837,0.0186390465599886,0.0989332771196873,0.0156897546680872,0.0212527618545186,0.0705029611153417
"tmax6",0.11869814034077,0.334897899949342,-0.0233435291378546,-0.672554041442896,-0.00375738540351396,0.141331416063174,0.340023088546879,0.0634402248009539,-0.0418284003971482,-0.10659921973879,-0.113267468218366,0.199826038911326,0.468242037611972,0.135572995823037,-0.200412453881197,0.743817064056512,0.741464087350089,0.77824224735829,0.731616490158942,0.753233816346225,0.829895690052102,0.790171549273701,0.85274314259885,0.84565482582549,0.913864559624976,0.923683681145463,0.860819158042018,0.817282603318404,0.889191624294836,0.970376326613235,1,0.940708440557511,0.934062807236117,0.941071391077826,0.926839344832669,0.880194669330822,0.840057021908627,0.820320761395259,0.872008088431822,0.946872464486958,0.968859777165589,0.91320365316523,0.927726145266702,0.948872199736066,0.961402188407643,0.798967491140209,0.747819568017448,0.622104053736287,0.623175105336053,0.601995024915371,0.684086489429351,0.807519485912577,0.744185300408471,0.661040451267437,0.671850465609847,0.0592271437760338,0.824808171870733,0.967664509707301,0.937015865878811,0.817382581599411,0.0592271437758244,0.824808171871288,0.967664509707418,0.937015865879344,0.817382581599415,-0.152022387772302,-0.168546851164789,0.0103283031038813,-0.0598841767070401,0.00582382249097388,0.100431003367262,0.024727214812885,0.0208851592767796,0.0721734177613536
"tmax7",0.154987246950804,0.149667526270283,0.145042696273535,-0.742461968622388,0.0153128813443514,0.1782050871333,0.308948409502894,0.151798663125423,0.0868370720932186,0.0935195649429844,0.084574644208085,0.271979482944721,0.370529632633338,0.266916732320945,-0.00948119528662048,0.859911814563529,0.840868838796825,0.87859718558605,0.850293559396152,0.865706568574978,0.912572907392299,0.863447748863462,0.901307046284006,0.901803505271981,0.951766854113292,0.945235074689999,0.900428303461888,0.891904034826339,0.909510641615782,0.916864153774842,0.940708440557511,1,0.968564382967724,0.919007767372364,0.849620886087165,0.941499362062061,0.904102140922176,0.907128658932138,0.935508693131709,0.964678438357664,0.969945622650406,0.980017470710785,0.968819820700584,0.957448486417477,0.923689746647356,0.695146183918312,0.710119875683881,0.639421885155382,0.527328990430107,0.407875066451739,0.471107204302093,0.832646416784106,0.750986120562138,0.567986528529911,0.514924492339472,0.219112910013621,0.913470672114834,0.971543233979065,0.975719901482758,0.711461628657197,0.21911291001358,0.913470672114762,0.971543233978792,0.975719901482985,0.711461628657283,-0.163988399865506,-0.190641948360698,-0.0247612154723361,-0.0430559305480451,-0.000670141435401407,0.0890764270341122,0.0602126389996428,-0.00465060357617707,0.0223481350060383
"tmax8",0.13410408869571,0.106651608958482,0.161632784513066,-0.789166262418157,-0.0155689876633278,0.167609311925543,0.244035150943075,0.0976001369466194,0.11498065364515,0.138047113917094,0.127706498848213,0.288764780362924,0.343835727253762,0.20217546592187,0.000598956658147032,0.844682111467565,0.842891198569391,0.883254601547638,0.855218964717228,0.865244137229318,0.912366101657484,0.855046411199444,0.886821308869394,0.891647315281403,0.938564082641574,0.940942708968484,0.932111157217537,0.921041096249282,0.933697002681665,0.918504041059788,0.934062807236117,0.968564382967724,1,0.934104651475844,0.853080791513002,0.932548153582323,0.925193890822266,0.926989317896043,0.95282785371918,0.965489623106249,0.965862849447898,0.956600283753691,0.982769027063882,0.963046453154858,0.921103596544648,0.706035132521499,0.765551478209065,0.692714433514318,0.560448170261766,0.410705657855725,0.459621087985962,0.785895834354499,0.828379317422896,0.602806939782653,0.53213997083197,0.210479276238997,0.908616311954583,0.98180822127167,0.980089804109441,0.73753607262776,0.210479276238748,0.908616311954787,0.981808221271648,0.980089804109563,0.737536072627864,-0.136195533570053,-0.197395074791062,-0.0474105103988841,-0.0624094142418477,-0.0470523962213275,0.128530620607456,0.0267282327799737,-0.00194029605083366,0.0242281849891355
"tmax9",0.108764123534165,0.294105583632603,0.0360479856340806,-0.673662413290923,-0.0642351782130249,0.234418223354463,0.195486660527822,-0.11018417361241,-0.0405598313822271,-0.0355402355517654,-0.0264206277973698,0.221028809958978,0.349515355585791,-0.0306793510104277,-0.231820903488954,0.712701604673806,0.72044751442451,0.781787206876318,0.699150003170662,0.755414838032638,0.831244687607847,0.756355010100784,0.802622503067138,0.806076172646584,0.903480994505277,0.858747070983548,0.85195599370237,0.893742847083408,0.94223301712779,0.940391204479173,0.941071391077826,0.919007767372364,0.934104651475844,1,0.958631285263353,0.827058694847471,0.826203047115843,0.868911321090944,0.891497956722889,0.929187541340423,0.934069283265488,0.885990563661759,0.907704952617196,0.970749333202904,0.978869573116713,0.716534745579553,0.754900479350567,0.773645279255938,0.74252348962737,0.556794249873523,0.578074685500866,0.806005340771968,0.805020651260798,0.79689120474154,0.731837001495285,0.000759240399581731,0.803837067899464,0.973088899089771,0.931789009399579,0.854708094510803,0.000759240399361705,0.803837067899514,0.973088899089877,0.93178900940021,0.854708094510851,-0.160521400770292,-0.214213748529439,-0.000875499865983555,-0.0588374013940255,0.0145910196132303,0.114375352353116,0.0319252264128364,0.0299472202331604,0.0225722695776849
"tmax10",0.074287019715463,0.508550804934788,-0.12973112024547,-0.523673780751453,-0.0752158788874036,0.226042001435482,0.262221608142895,-0.201976324641703,-0.245646676360634,-0.253214375650849,-0.233163935775307,0.103171542169714,0.382125393300613,-0.136011594143403,-0.428959591399326,0.575801061470753,0.555022058315404,0.617849535459341,0.543671267234852,0.581989535321099,0.700813871533127,0.642937893537311,0.697424900414855,0.691949533633257,0.825942943121467,0.781528714950199,0.728949998106226,0.752437915495011,0.882282076029449,0.940500147948145,0.926839344832669,0.849620886087165,0.853080791513002,0.958631285263353,1,0.722625912073524,0.683033267145046,0.715137653610312,0.787339333663081,0.850406256610883,0.867635776658543,0.796891901669149,0.814740155863753,0.897818488165959,0.977801702314656,0.742412754300905,0.713730525493026,0.705682928481223,0.815121429965029,0.73815887464786,0.72341749125052,0.80697204100066,0.778321254126059,0.846385569486546,0.866571813405536,-0.177258718733967,0.664159192110964,0.913499951012974,0.837694070194322,0.918086353723457,-0.177258718734197,0.664159192111159,0.913499951013076,0.837694070195284,0.918086353723469,-0.142134500654039,-0.212182707211122,0.0406768199844519,-0.0525606590049288,0.0551922515663423,0.0889863943266943,0.0216923205542964,0.0564637534600293,0.0982221534458761
"tmean1",0.020228784482936,-0.0668590772209273,0.269917711192205,-0.818111860590345,0.0429307395696834,0.15501077835474,0.333322688813707,0.328832718633098,0.261828305840011,0.261171933814037,0.224700626450291,0.32574218035065,0.34639855949084,0.40982301720049,0.222355813311993,0.951278487134705,0.924082869321253,0.922710446163548,0.93336034270132,0.901865320307841,0.925146951857236,0.914252379538457,0.910424691215479,0.910684338626719,0.912535361599343,0.978722794109298,0.913778079539766,0.876407087791243,0.872908321987498,0.847551682947082,0.880194669330822,0.941499362062061,0.932548153582323,0.827058694847471,0.722625912073524,1,0.945021065353144,0.91550351446049,0.947984778178574,0.93794629328593,0.939184961541901,0.962637358324283,0.949846600406801,0.901861203866816,0.82391760961235,0.644240041134201,0.642508517874006,0.548290920623682,0.3794719100484,0.270876928039668,0.347615930937112,0.672703857240169,0.67138146068243,0.409987770085923,0.346750748315769,0.406700633815746,0.953243188537949,0.923615454018404,0.962320965062386,0.567833199120621,0.406700633815667,0.95324318853793,0.923615454018075,0.962320965062145,0.567833199120722,-0.151614477857402,-0.16944480120783,-0.00633063677718658,-0.0116569279479007,-0.0546392168385199,0.18730679216221,0.00519372390673068,0.03824822975689,-0.00445767044878177
"tmean2",0.157298758729647,-0.176799166404748,0.3487712617077,-0.826465112265681,0.0481646702934053,0.0171123317271334,0.122398371425152,0.230788955040778,0.393052267762847,0.363201494323037,0.306105881581472,0.265753292006659,0.215727623446208,0.325202502820646,0.253000075370053,0.898813567095162,0.952026410192261,0.930545420432018,0.931087359006703,0.930230175350911,0.896887468781869,0.841846865997734,0.887846526156679,0.8612856479328,0.864301933220178,0.925023203141237,0.982606213918125,0.931268784031025,0.841063342139044,0.792703324119914,0.840057021908627,0.904102140922176,0.925193890822266,0.826203047115843,0.683033267145046,0.945021065353144,1,0.952519008691995,0.926981640083433,0.916679735748195,0.902538712571123,0.910169197214879,0.936196818270905,0.881269593456693,0.779430952382095,0.609228764142575,0.736917791341615,0.649893818705551,0.331317749850361,0.162727009095777,0.31355539405045,0.685605989753037,0.684752575391353,0.459028141724331,0.32619044939914,0.377700527941667,0.932705642122973,0.90981124697069,0.945362694835497,0.567393999365039,0.37770052794151,0.932705642122802,0.909811246970744,0.945362694835169,0.567393999365148,-0.147213203350397,-0.151932320222294,-0.07229311424373,-0.0113177084481128,-0.0864372782963516,0.189138501573604,0.00422936968863518,0.0249975254238541,-0.0691593056286504
"tmean3",0.129436868933999,-0.150055704578621,0.345201919207687,-0.832061209517031,-0.0252937263537962,0.239753573966923,0.0950372779263388,0.124878055554964,0.309759630199923,0.365016687538955,0.3539795538491,0.354904071618279,0.181515800815362,0.226829133169366,0.208937618072785,0.903596481750536,0.921505718185297,0.965562101896277,0.895547212599974,0.945280366124387,0.934789723596074,0.856629721387484,0.870356636155046,0.886400824652126,0.885456199296499,0.874264761581795,0.927041245843152,0.985184556305959,0.901896642523777,0.785499118192062,0.820320761395259,0.907128658932138,0.926989317896043,0.868911321090944,0.715137653610312,0.91550351446049,0.952519008691995,1,0.95005932138009,0.919035200356466,0.907507634309806,0.917933989593395,0.930328754922248,0.918951219845896,0.80882971642372,0.508697039222265,0.669494942805403,0.712931914420148,0.466367774202374,0.13668897655363,0.22908884586022,0.674765433667333,0.709370980099446,0.502566615513901,0.358757893931551,0.347981434522385,0.940454618446364,0.917047664142519,0.953017180841067,0.571484137222756,0.347981434522249,0.940454618445996,0.917047664142468,0.95301718084074,0.571484137222888,-0.179934519835483,-0.183396736351077,-0.058705347028298,-0.0318096315754156,-0.0572963445278831,0.174705191218738,0.0318987094362602,0.0175987985581887,-0.0813347852530456
"tmean4",0.0452986599371276,-0.0446033105280252,0.287279462487015,-0.816365665278149,-0.0240327279868095,0.308715033411091,0.300823694299236,0.15597362620925,0.1817290466867,0.235659278540453,0.288389146590958,0.393209805968432,0.326618012412227,0.268234456490443,0.129546997507986,0.909757899068041,0.909749207791291,0.925140851560153,0.92069374828901,0.903123772045606,0.949316652966412,0.906631290462492,0.888990749011325,0.887738316501,0.924002326883813,0.922516914200265,0.894328786944989,0.930842531926208,0.964204016580049,0.880668629064376,0.872008088431822,0.935508693131709,0.95282785371918,0.891497956722889,0.787339333663081,0.947984778178574,0.926981640083433,0.95005932138009,1,0.959145693647661,0.94499533136674,0.955800912456711,0.954010115943688,0.934033477241594,0.871590663643264,0.590983975236327,0.622940644874161,0.656305735147561,0.538236157105671,0.316966884091646,0.301534896519037,0.670403841893016,0.735963323574174,0.537785695539825,0.439993877399919,0.338554615448225,0.945399372079365,0.949801308213579,0.975327211101476,0.628541219268852,0.338554615448016,0.945399372079222,0.949801308213384,0.975327211101291,0.628541219269027,-0.152743931243909,-0.176382543279142,-0.00861546007227647,-0.03437225999412,-0.0211915059524525,0.178738771879013,0.0217421474031614,0.0378419065533482,-0.0230666247807103
"tmean5",0.104191112206663,0.131033535567476,0.150888984383006,-0.76887664004043,-0.00297644637629362,0.206072239072217,0.336353369059589,0.12626020296205,0.0959981754889974,0.0702121766404614,0.101705689354954,0.329245005733812,0.439691801890156,0.226014292373846,-0.032438687285269,0.865103984240986,0.881537195668795,0.909157969561208,0.878087204345193,0.900412163199429,0.949845853024569,0.907549759490371,0.941107425742414,0.927943489327113,0.966747973714839,0.936053089997875,0.895374479940328,0.891067619920814,0.928203882733474,0.948239401339217,0.946872464486958,0.964678438357664,0.965489623106249,0.929187541340423,0.850406256610883,0.93794629328593,0.916679735748195,0.919035200356466,0.959145693647661,1,0.990189509631441,0.974818327055362,0.98280824490783,0.974606360876201,0.929784680382775,0.671593889035244,0.656003762079998,0.596527239272913,0.527027291659033,0.416523621842403,0.433282586135526,0.721334967512255,0.696888122480994,0.557791317052872,0.502917540367117,0.220896274961186,0.944711021386686,0.972961392481252,0.989389209976332,0.674239873861507,0.220896274960942,0.944711021386972,0.972961392481211,0.989389209976455,0.674239873861579,-0.184303070350581,-0.185331657506958,0.02016586642534,-0.0345729939759732,0.0244036030792443,0.116821814111606,0.0639433949300288,0.0099502136798964,-0.00188756858374593
"tmean6",0.0991906550328913,0.182043401968549,0.102903463229114,-0.764311329152232,0.00259520153776344,0.21822599392972,0.353805187211989,0.138756645656345,0.0675664356421998,0.0426207347623549,0.058905012596287,0.313454331384761,0.447567060784753,0.235417217846208,-0.0510669218442013,0.854292426750489,0.854393341701853,0.892988090829289,0.850329393471845,0.875999360956875,0.942198795945043,0.900149987753747,0.935250700007993,0.932106179978419,0.971483246393205,0.945244332959581,0.889781684988263,0.883032592121838,0.924567433929408,0.950308842514976,0.968859777165589,0.969945622650406,0.965862849447898,0.934069283265488,0.867635776658543,0.939184961541901,0.902538712571123,0.907507634309806,0.94499533136674,0.990189509631441,1,0.975269002562252,0.980700048973362,0.979437658426533,0.943102569151265,0.702132913041961,0.675804506995986,0.601891107170364,0.551218710181585,0.444994357980112,0.482176896921128,0.738837641954738,0.704697959567866,0.561449153254824,0.526253728750832,0.207115282051286,0.932083110715868,0.977484409757165,0.9870201195999,0.699147563659884,0.207115282051127,0.932083110716243,0.977484409757109,0.987020119600054,0.699147563659955,-0.175661470505062,-0.173131350115214,0.0329051170552446,-0.0275726887405015,0.0306823994131227,0.114759941656706,0.0664569960257626,0.021464861086362,0.0315142170388593
"tmean7",0.0982959922196355,0.0903444853896105,0.180069899316628,-0.786604404442959,0.0270169149803305,0.216178875419617,0.33907881743504,0.201759410242756,0.119613553858283,0.140795506887431,0.150962705317366,0.324227336149017,0.388039106370253,0.314992553157298,0.0586912950582053,0.91563521019734,0.888999846758025,0.918836763929229,0.908584719507738,0.912768740745898,0.961785825599067,0.946532420013646,0.950088985455269,0.953010795897281,0.971249893850835,0.942222349021491,0.880687291215128,0.882901878963214,0.902166497712901,0.898790639005844,0.91320365316523,0.980017470710785,0.956600283753691,0.885990563661759,0.796891901669149,0.962637358324283,0.910169197214879,0.917933989593395,0.955800912456711,0.974818327055362,0.975269002562252,1,0.980817744681529,0.956968944905138,0.895559396767072,0.620420060080091,0.621029487942269,0.566789426018756,0.452719849485555,0.332829595756935,0.358110567953049,0.705849896719143,0.669081048052417,0.462234871482318,0.413431219114569,0.287783495204409,0.965185335870062,0.949824758766161,0.983442858046916,0.603274204547408,0.287783495204326,0.965185335870087,0.949824758765773,0.983442858046826,0.603274204547518,-0.18358707205904,-0.168353277397841,0.0246975131529175,-0.00110745482604156,0.0284271423701225,0.129718323724344,0.0793834737565166,0.0271993224058845,0.0214269286810642
"tmean8",0.126409549994984,0.0923409998038801,0.161926437622733,-0.804492504195065,0.0091387259250517,0.148772120141158,0.277757725595628,0.142736121308185,0.141325482457076,0.142436770090724,0.138149609294679,0.298722146512021,0.369920250264525,0.253841896068425,0.0292476049352525,0.883884263175341,0.889369501692925,0.921237713485796,0.902412600203827,0.91616879304963,0.954371974961623,0.916047461067631,0.956956407365402,0.947938371251784,0.968843921376635,0.942735928511345,0.921074650004437,0.901419252633306,0.903512966824423,0.909136532224025,0.927726145266702,0.968819820700584,0.982769027063882,0.907704952617196,0.814740155863753,0.949846600406801,0.936196818270905,0.930328754922248,0.954010115943688,0.98280824490783,0.980700048973362,0.980817744681529,1,0.968889247376123,0.906638133626739,0.660756505593978,0.694129380986233,0.60141151993212,0.461523795430403,0.344086478739229,0.393494325116092,0.719379757846477,0.71056535343839,0.502584382843805,0.444077624587162,0.245664427507483,0.958180438516315,0.964879312935351,0.989898592110928,0.64136834224225,0.24566442750728,0.95818043851656,0.964879312935261,0.989898592110845,0.641368342242347,-0.159712356875141,-0.175760744439089,0.0046454778261856,-0.0110781898297644,0.00506627395358411,0.135355180085948,0.0640774244420457,0.0249088298596324,0.02513306062132
